HYMNUS_laudes;hy_Auróra iam spargit polum;
verset_matin;V/. Repléti sumus mane misericórdia tua.<br />R/. Exsultávimus, et delectáti sumus.;R/. Dès le matin nous sommes remplis de ta miséricorde.<br />V/. Elle fait notre joie et nos délices.
ant1;Benígne fac in bona voluntáte tua, Dómine.;Dans ta bonté répands tes bienfaits, Seigneur.
ant2;In veritáte tua exáudi me, Dómine;Exauce-moi dans ta vérité, Seigneur.
ant3;Osténde nobis, Dómine, lucem miseratiónum tuárum.;Montre nous, Seigneur, la lumière de tes miséricordes.
antl4;Osténde nobis, Dómine, lucem miseratiónum tuárum.;Montre nous, Seigneur, la lumière de tes miséricordes.
antl5;In cymbalis benesonántibus laudáte Deum.;Avec les cymbales au son clair louez Dieu.
LB_matin;LB_2 Petr 1, 10-11;
RB_matin;"R/. Exsultábunt lábiz mea, * Cum cantávero tibi.
V/. Lingua mea meditábitur iustítiam tuam. * Cum cantávero tibi. Glória Patri.";"R/. Mes lèvres exultent * quand elles chantent pour toi.
V/. Ma langue médite ta justice. * quand elles chantent pour toi. Gloire au Père."
benedictus;In viam pacis dírige nos, Dómine.;Conduis-nous, Seigneur, dans le chemin de la paix.
HYMNUS_tertiam;hy_Nunc_Sancte_nobis_Spíritus;
HYMNUS_sextam;hy_Rector_potens_verax_Deus;
HYMNUS_nonam;hy_Rerum_Deus_tenax_vigor;
ant4;Clamavi, et exaudivit me.;Je crie, et tu m'exauces.
ant5;Qui habitas in caelis, miserere nobis.;Toi qui habites dans les cieux, aies pitié de nous.
ant6;Beati omnes qui timent Dominum.;Bienheureux tous ceux qui craignent le Seigneur
LB_3;LB_1 Reg 8, 60-61;
RB_3;"V/. Timor Domini sanctus, perrnanens in saeculum saeculi. 
R/. Iudicia Domini, vera, iustificata in semetipsa.";"V/. Mon Dieu, conduis-moi sur tes chemins.
R/. Dirige-moi vers ta vérité."
oratio_3;Dómine Deus, Pater omnípotens, nobis maiestáti tuæ subiéctis Sancti Spíritus lumen infúnde, ut ab omni hoste secúri, in tua iúgiter laude lætémur. Per Christum.;"Seigneur Dieu, Père tout-puissant, remplis-nous,  les serviteurs de ta majesté, de la lumière de l'Esprit Saint; pour que, sans rien craindre de tout adversaire, nous mettions notre joie à te louer continuellement. Par Jésus, le Christ, notre Seigneur. Amen."
LB_6;LB_Ier 17, 9-10;
RB_6;"V/. Ab occúltis meis munda me, Dómine. 
R/. Et a supérbia custódi servum tuum.";"V/. Purifie-moi de mes fautes, Seigneur.
R/. Et garde de l’orgueil ton serviteur."
oratio_6;Concéde nobis, Dómine, lux ardens caritátis ætérnæ, ut tua semper caritáte fervéntes, te super ómnia et fratres propter te uno diligámus amóre. Per Christum.;Seigneur, foyer brûlant de charité, accorde-nous une telle ferveur que nous soyons capables de t'aimer plus que tout et d'aimer nos frères à cause de toi. Par Jésus, le Christ, notre Seigneur. Amen.
LB_9;"LB_Sap 7, 27a; 8, 1";
RB_9;"V/. Quam magnificáta sunt ópera tua, Dómine. 
R/. Nimis profúndæ factæ sunt cogitatiónes tuæ.";"V/. Que tes œuvres sont magnifiques, Seigneur.
R/. Et que sont profondes tes pensées."
oratio_9;Exáudi nos, Dómine, et præsta pacem, quam pétimus, consummátam, ut cunctis diébus vitæ nostræ tibi cum iucunditáte vacántes, beáta María Vírgine intercedénte, ad te secúri perveníre mereámur. Per Christum.;Exauce-nous, Seigneur, donne-nous la paix, que nous demandons, .... pour que passant tous les jours de notre vie avec agrément, par l’intercession de la bienheureuse Vierge Marie, nous méritions de parvenir jusqu’à toi dans la paix.
HYMNUS_vesperas;hy_O lux, beáta Trínitas;
verset_soir;V/. Vespertina oratio ascéndat ad te, Domine.<br />R/. Et descéndat super nos misericordia tua.;V/. Que notre prière vespérale s'élève vers toi, Seigneur.<br />R/. Et que descende sur nous ta miséricorde.
ant7;Regnum tuum, Dómine, regnum ómnium saeculórum.;Ton règne, Seigneur, est un règne éternel.
ant8;Laudábo Deum meum in vita mea.;Toute ma vie, je veux louer mon Dieu.
ant9;Deo nostro iucúnda sit laudátio.;Pour notre Dieu, que notre louange soit joyeuse.
antv10;Lauda, Ierúsalem, Dóminum.;Jérusalem, loue le Seigneur.
LB_soir;LB_Rom 11, 33-36;
RB_soir;"R/. A solis ortu usque ad occásum, * Laudábile nomen Dómini.
V/. Super cælos glória eius. * Laudábile nomen Dómini. GloriaPatri.";"R/. Du levant au couchant du soleil, * loué soit le nom du Seigneur.
V/. Sa gloire domine les cieux. * loué soit le nom du Seigneur. Gloire au Père. "
magnificat;<i>Antiphona propria.</i>;<i>Antienne propre</i>
oratio_vesperas;<i>Oratio propria</i>;<i>Oraison propre</i>
