HYMNUS_laudes;hy_Sol ecce surgit ígneus;
verset_matin;V/. Repléti sumus mane misericórdia tua.<br />R/. Exsultávimus, et delectáti sumus.;R/. Dès le matin nous sommes remplis de ta miséricorde.<br />V/. Elle fait notre joie et nos délices.
ant1;Tibi soli peccávi, Dómine, miserére me.;Contre toi seul que j'ai péché, Seigneur, aie pitié de moi.
ant2;Intret orátio mea in conspéctu tuo, Dómine.;Que ma prière arrive en ta présence, Seigneur.
ant3;Dómine, refúgium factus es nobis.;Seigneur, tu as été pour nous un refuge.
antl4;Pópulus meus, ait Dóminus, bonis meis adimplébitur.;Mon peuple se rassasiera de mes biens, dit le Seigneur.
antl5;In Sanctis eius laudáte Deum.;Dans ses Saints louez Dieu.
LB_matin;LB_Is 66, 1-2;
RB_matin;"R/. In matutínis, Dómine, * Meditábor de te.
V/. Quia factus es adiútor meus. * Meditábor de te. Glória Patri.";"R/. Le matin, Seigneur, * je méditerai sur toi.
V/. Car tu es venu à mon secours. * je méditerai sur toi. Gloire au Père."
benedictus;Da sciéntiam plebi tuæ, Dómine, in remissiónem peccatórum eórum.;Donne la science à ton peuple, Seigneur, pour la rémission de ses péchés.
HYMNUS_tertiam;hy_Nunc_Sancte_nobis_Spíritus;
HYMNUS_sextam;hy_Rector_potens_verax_Deus;
HYMNUS_nonam;hy_Rerum_Deus_tenax_vigor;
ant4;Clamavi, et exaudivit me.;Je crie, et tu m'exauces.
ant5;Qui habitas in caelis, miserere nobis.;Toi qui habites dans les cieux, aies pitié de nous.
ant6;Beati omnes qui timent Dominum.;Bienheureux tous ceux qui craignent le Seigneur
LB_3;LB_Am 4,13;
RB_3;"V/. Benedícite, ómnia ópera Dómini, Dómino. 
R/. Laudáte et superexaltáte eum in sæcula.";"V/. Toutes les œuvres du Seigneur, bénissez le Seigneur.
R/. A lui, louange et grande exaltation dans les siècles."
oratio_3;Te, Dómine, supplíciter exorámus, ut qui hora tértia Spíritum Sanctum orántibus Apóstolis tribuísti, nobis eiúsdem grátiæ participatiónem concédas benígnus. Per Christum.;Nous te prions en suppliant : toi qui, à la troisième heure, as accordé le Saint Esprit aux Apôtres en prière, accorde–nous dans ta bienveillance de vivre de la même grâce. Par le Christ.
LB_6;LB_Am 5, 8;
RB_6;"V/. Magnificéntia et pulchritúdo in conspéctu eius. 
R/. Poténtia et decor in sanctuário eius.";"V/. Magnificence et beauté en sa présence.
R/. Puissance et faste dans son sanctuaire."
oratio_6;Omnípotens sempitérne Deus, apud quem nihil est tenebrósum, nihil obscúrum, lucis tuæ in nos emítte splendórem, ut mandatórum tuórum lege percépta, in via tua dilatáto corde fidéliter ambulémus. Per Christum.;Dieu tout-puissant et éternel, en qui rien n'est ténèbre, rien n’est obscur, envoie-nous la splendeur de ta lumière: qu’en recevant ta loi et tes préceptes, nous marchions sur ta route d'un coeur dilaté. Par Jésus, le Christ, notre Seigneur. Amen.
LB_9;LB_Am 9, 6;
RB_9;"V/. Cæli enárrant glóriam Dei. 
R/. Et ópera mánuum eius annúntiat firmaméntum.";"V/. Les cieux racontent la gloire de Dieu.
R/. Les l’œuvre de ses mains annonce le firmament."
oratio_9;Da nobis orántibus, quæsumus, Dómine, ut patiéntiæ Unigéniti tui sequámur exémpla, et advérsa patiéndi constántiam habeámus. Per Christum.;Accorde à nos prières, nous t'en prions, Seigneur, que nous suivions l’exemple de la patience de ton Fils unique et que nous fassions preuve de constance à supporter  les adversités. Lui, Jésus, le Christ, notre Seigneur. Amen.
HYMNUS_vesperas;hy_Magnæ Deus poténtiæ;
verset_soir;R/. Dirigátur, Dómine, orátio mea.<br />V/. Sicut incénsum in conspéctu tuo. ;R/. Que ma prière, Seigneur, s'élève.<br />V/. Comme un encens jusqu'à toi.
ant7;Dómine, probásti me, et cognovísti me.;Seigneur, tu me scrutes et tu me connais.
ant8;;
ant9;A viro iníquo líbera me, Dómine.;De l'homme méchant libère-moi, Seigneur.
antv10;Dómine, clamávi ad te, exáudi me.;Seigneur, je crie vers toi, exauce-moi.
LB_soir;LB_1 Petr 1, 6-9;
RB_soir;"R/. Dirigátur, Dómine, * Ad te orátio mea.
V/. Sicut incénsum in conspéctu tuo. * Ad te orátio mea. Glória Patri.";"R/. Que ma prière, Seigneur, * s'élève vers toi.
V/. Comme un encens en ta présence. * s'élève vers toi. Gloire au Père."
magnificat;Magnificémus Christum regem Dóminum qui supérbos humíliat et exáltat húmiles.;Exaltons le Christ, roi et Seigneur, qui abaisse les superbes et élève les humbles.
