HYMNUS_laudes;hy_Nox et tenébræ et núbila;
ant1;Deus, in lúmine tuo vidébimus lumen.;Dieu, dans ta lumière nous verrons la lumière.
ant2;Dómine, magnus es tu, et præclárus in virtúte tua.;Seigneur, tu es grand et splendide dans ta force.
ant3;Iubiláte Deo in voce exsultatiónis.;Célébrez Dieu par des cris d'allégresse .
LB_matin;LB_Tob 4, 14-15a. 16ab. 19 1;
RB_matin;"R/. Inclína cor meum, Deus * In testimónia tua. Inclína.
V/. In via tua vivífica me. * In testimónia tua. Glória Patri. Inclína.";"R/. Incline, mon cœur, Dieu, vers ton testament.
V/. Dans ta voie, vivifie moi. Vers ton testament. Gloire au Père. Dans l’éternité."
benedictus;Fac nobíscum misericórdiam, Dómine, et memoráre testaménti tui sancti.;Fais nous miséricorde, Seigneur, et souviens-toi de ton testament.
preces_matin;preces_XIII;
oratio_laudes;Exáudi nos, Deus, salutáris noster, et nos pérfice sectatóres lucis et operários veritátis, ut qui ex te nati sumus lucis fílii, tui testes coram homínibus esse valeámus. Per Dóminum.;"Exauce-nous, Dieu, notre salut, transforme-nous en disciples de lumière et en artisans de vérité; pour que, nous qui, nés de toi, nous sommes des fils de lumière, soyons capables d’être tes témoins devant les hommes. Par Jésus Christ, ton Fils, notre Seigneur et notre Dieu, qui règne avec toi et le Saint-Esprit, maintenant et pour les siècles des siècles. Amen."
HYMNUS_tertiam;hy_Nunc_Sancte_nobis_Spíritus;
HYMNUS_sextam;hy_Rector_potens_verax_Deus;
HYMNUS_nonam;hy_Rerum_Deus_tenax_vigor;
ant4;"Benedíctus es, Dómine; doce me iustificatiónes tuas.";Tu es béni, Seigneur, apprends moi tes volontés.
ant5;Rétine gressus meos in sémitis tuis, Dómine.;Retiens mes pas dans tes voies, Seigneur.
ant6;Exsúrge, Dómine, éripe ánimam meam.;Lève-toi, Seigneur, et délivre mon âme.
LB_3;LB_1 P 1, 13-14;
RB_3;"V/. Vias tuas, Dómine, demónstra mihi. 
R/. Et sémitas tuas édoce me.";"V/. Montre-moi tes voies, Seigneur
R/. Et conduis-moi sur tes chemins."
oratio_3;Dómine, Pater sancte, Deus fidélis, qui promíssum Spíritum misísti, ut hómines per peccátum dispérsos congregáres, fac nos in mundo unitátis pacísque múnera confovére. Per Christum.;Seigneur, Père saint, Dieu fidèle, qui as envoyé le Saint-Esprit promis, pour que tu rassembles les hommes divisés par le péché, fais de nous les restaurateurs de la paix et de l’unité dans le monde. Par Jésus, le Christ notre Seigneur. Amen.
LB_6;LB_1 Petr 1,15-16;
RB_6;"V/. Sacerdótes tui induántur iustítiam. 
R/. Et sancti tui exsúltent.";"V/. Tes prêtres seront revêtus de justice.
R/. Et tes saints exultent."
oratio_6;Omnípotens et miséricors Deus, qui nos die média respiráre concédis, quos cœpimus propítius intuére labóres, et, sanans quæ delíquimus, fac eos ad finem tibi plácitum perveníre. Per Christum.;"Dieu miséricordieux et tout puissant, qui au milieu du jour nous donne un temps de repos ; regarde avec faveur le travail que nous avons commencé, corrige ce que nous avons mal fait et fais-le aboutir à un résultat qui te plaise."
LB_9;LB_Ie 4, 7-8a.10;
RB_9;"V/. Ecce óculi Dómini super metuéntes eum. 
R/. Et in eos qui sperant super misericórdia eius.";"V/. Voici que les yeux du Seigneur sont sur ceux qui le craignent.
R/. Et sur ceux qui espèrent en sa miséricorde."
oratio_9;Dómine Iesu Christe, qui manus tuas in cruce ad salvándos hómines extendísti, concéde, ut actus nostri tibi reddántur accépti, et opus tuæ redemptiónis in mundo váleant declaráre. Qui vivis.;Seigneur Jésus Christ, toi qui étendis les bras sur la croix pour sauver les hommes, fais que nos actes soient susceptibles de teplaire et qu’ils puissent faire connaître au monde ton œuvre de rédemption. Toi qui vis et règnes pour les siècles des siècles. Amen.
HYMNUS_vesperas;hy_Cæli Deus sanctíssime;
ant7;Dóminus illuminátio mea et salus mea, quem timébo? ;Le Seigneur est ma lumière et mon salut, de qui aurai-je peur ?
ant8;Vultum tuum, Dómine, requíram: ne avértas fáciem tuam a me.;Seigneur, je cherche ton visage : ne me cache pas ta face.
ant9;Ipse primogénitus omnis creatúræ, in ómnibus primátum tenens.;Voici le premier né avant toute créature, à lui la primauté sur toutes choses.
LB_soir;LB_Iac 1, 22. 25;
RB_soir;"R/. Rédime me, Dómine, * Et miserére mei. Rédime. 
V/. Ne perdas cum ímpiis ánimam meam. * Et miserére mei. Glória Patri. Rédime.";"R/. Sauve-moi, Seigneur, et prends pitié de moi.
V/. Que je ne perde pas mon âme avec les impies. Et prends pitié de moi. Gloire au Père. Sauve-moi."
magnificat;Fecit mihi magna qui potens est, et sanctum nomen eius.;Fecit mihi magna qui potens est, et sanctum nomen eius.
oratio_vesperas;Adésto, Dómine, précibus nostris, et die noctúque nos prótege, ut vícibus témporum tua gubernatióne subiécti, tua semper incommutabilitáte firmémur. Per Dóminum.;Prête attention, Seigneur, à nos prières et garde-nous jour et nuit, pour que, soumis aux changements du temps par ta décision, nous soyons raffermis par ton éternelle permanence.
preces_soir;preces_XIV
