HYMNUS_laudes;hy_Sol ecce surgit ígneus;
ant1;Gloriósa dicta sunt de te, cívitas Dei.;Des choses glorieuses sont dites de toi, cité de Dieu.
ant2;Dóminus in fortitúdine véniet, et merces eius cum eo.;Le Seigneur est venu dans sa force, et sa rétrinution avec lui.
ant3;Exaltáte Dóminum Deum nostrum, et adoráte ad montem sanctum eius.;Exaltez le Seigneur Dieu, adorez-le sur sa montagne sainte.
LB_matin;LB_Is 66, 1-2;
RB_matin;"R/. Clamávi in toto corde meo: * Exáudi me, Dómine. Clamávi. 
V/. Iustificatiónes tuas servábo. * Exáudi me, Dómine. Glória Patri. Clamávi.";"R/. Je t’imploire de tout mon cœur, exauce-moi, Seigneur. Je t’implore. 
V/. Je garderai des jugements * Exauce-moi, Seigneur. Gloire au Père. Je t’implore."
benedictus;In sanctitáte serviámus Dómino, et liberábit nos ab inimícis nostris.;Dans le sanctuaire,  servons le Seigneur, il nous libérera de nos ennemis.
preces_matin;preces_XV;
oratio_laudes;Omnípotens sempitérne Deus, véspere, mane et merídie maiestátem tuam supplíciter deprecámur, ut, expúlsis de córdibus nostris peccatórum ténebris, ad veram lucem, quæ Christus est, nos fácias perveníre. Qui tecum vivit.;Dieu tout puissant et éternel, le soir, le matin et à midi, nous prions ta majesté en suppliant : les ténèbres du péché ayant été arrachés de nos cœurs, fais-nous parvenir à la vraie lumière qui est le Christ. Lui qui règne avec toi et le Saint-Esprit, maintenant et pour les siècles des siècles. Amen.
HYMNUS_tertiam;hy_Nunc_Sancte_nobis_Spíritus;
HYMNUS_sextam;hy_Rector_potens_verax_Deus;
HYMNUS_nonam;hy_Rerum_Deus_tenax_vigor;
ant4;Súscipe me, Dómine, secúndum elóquium tuum, et vivam.;Reçois-moi, Seigneur selon ta parole et je vivrai.
ant5;Adiuva nos, Deus salutáris nostri, et propítius esto peccátis nostris.;Aide nous, Dieu notre salut, et sois indulgent pour nos péchés.
ant6;Deus virtútum, réspice de cælo, et vísita víneam istam.;Dieu de force, descend du ciel, et visite ta vigne.
LB_3;LB_Sap 19, 22;
RB_3;"V/. Tu es Deus qui facis mirabília.
R/. Notam fecísti in pópulis virtútem tuam.";"V/. Tu es le Dieu qui fait des merveilles.
R/. Montre à ton peuple ta force."
oratio_3;Te, Dómine, supplíciter exorámus, ut qui hora tértia Spíritum Sanctum orántibus Apóstolis tribuísti, nobis eiúsdem grátiæ participatiónem concédas benígnus. Per Christum.;Nous te prions en suppliant : toi qui, à la troisième heure, as accordé le Saint Esprit aux Apôtres en prière, accorde–nous dans ta bienveillance de vivre de la même grâce. Par le Christ.
LB_6;LB_Deut 4, 7;
RB_6;"V/. Prope est Dóminus ómnibus invocántibus eum.
R/. Et deprecatiónem eórum exáudiet.";"V/. Proche est le Seigneur de ceux qui l’invoquent.
R/. Et il exauce leur prière."
oratio_6;Omnípotens sempitérne Deus, apud quem nihil est tenebrósum, nihil obscúrum, lucis tuæ in nos emítte splendórem, ut mandatórum tuórum lege percépta, in via tua dilatáto corde fidéliter ambulémus. Per Christum.;Dieu tout-puissant et éternel, en qui rien n'est ténèbre, rien n’est obscur, envoie-nous la splendeur de ta lumière: qu’en recevant ta loi et tes préceptes, nous marchions sur ta route d'un coeur dilaté. Par Jésus, le Christ, notre Seigneur. Amen.
LB_9;LB_Est 10, 3f;
RB_9;"V/. Confitébor tibi, Dómine, quóniam exaudísti me.
R/. Et factus es mihi in salútem.";"V/. Je rendrai grâce au Seigneur, car il m’a exaucé.
R/. Et il s’est fait pour moi le salut."
oratio_9;Da nobis orántibus, quæsumus, Dómine, ut patiéntiæ Unigéniti tui sequámur exémpla, et advérsa patiéndi constántiam habeámus. Per Christum.;Accorde à nos prières, nous t'en prions, Seigneur, que nous suivions l’exemple de la patience de ton Fils unique et que nous fassions preuve de constance à supporter  les adversités. Lui, Jésus, le Christ, notre Seigneur. Amen.
HYMNUS_vesperas;hy_Magnæ Deus poténtiæ;
ant7;Sancti tui exsúltent, Dómine, intrántes in tabernáculum tuum.;Tes saints exultent, Seigneur, en entrant sous ta tente.
ant8;Elégit Dóminus Sion in habitatiónem sibi.;Le Seigneur a choisi Sion pour demeure.
ant9;Dedit ei Dóminus potestátem et honórem et regnum, et omnes pópuli ipsi sérvient.;Il fut donné au Seigneur domination, gloire et règne, et tous les peuples, le servirent.
LB_soir;LB_1 Petr 3, 8-9;
RB_soir;"R/. Cibávit nos Dóminus * Ex ádipe fruménti. Cibávit. 
V/. Et de petra melle saturávit nos. * Ex ádipe fruménti. Glória Patri. Cibávit.";"R/. Le Seigneur nous a nourris. De la fleur du froment.
V/. Il nous a rassasiés du miel du rocher. De la fleur du froment. Gloire au Père. Le Seigneur."
magnificat;Depósuit Dóminus poténtes de sede, et exaltávit húmiles.;Le Seigneur a déposé les puissants de leur trône, et il a élevé les humbles.
oratio_vesperas;Grátias tibi, Dómine, transácto diéi cursu deférimus, tuámque misericórdiam súpplices implorámus, ut, quæ per fragilitátem carnis contráximus, benígnus ignóscas. Per Dóminum.;
preces_soir;preces_XVI
