HYMNUS_laudes;hy_Diéi luce réddita;
ant1;Bonum est psállere nómini tuo, Altíssime, annuntiáre mane misericórdiam tuam.;Il est bon de chanter ton nom, ô Très-Haut, et annoncer au matin ta miséricorde.
ant2;Dabo vobis cor novum et spíritum novum in médio vestri.;Je vous donnerai un cœur nouveau et un esprit nouveau au milieu de vous.
ant3;Ex ore infántium et lacténtium, Dómine, perfecísti laudem.;De la bouche des enfants et de ceux qui sont à la mamelle tu as tiré une louange parfaite.
LB_matin;LB_Rom 12, 14-16a;
RB_matin;"R/. Exsultábunt lábia mea, * Cum cantávero tibi. Exsultábunt.
V/. Lingua mea meditábitur iustítiam tuam. * Cum cantávero tibi. Glória Patri. Exsultábunt.";"R/. Mes lèvres exulteront en te chantant. Mes lèvres.
V/. Ma langue méditera ta justice. En te chantant. Gloire. Mes lèvres."
benedictus;Dírige, Dómine, pedes nostros in viam pacis.;Dirige, Seigneur, nos pas sur les chemins de la paix.
preces_matin;preces_XIII;
oratio_laudes;Omnípotens ætérne Deus, qui splendor es veri lúminis et dies perpétuus, te, matutíni témporis redeúnte círculo, deprecámur, ut nostras quoque mentes, vitiórum nocte discússa, advéntus tui fulgor illústret. Per Dóminum.;Que nos lèvres te louent, Seigneur, que te loue notre âme, que te loue aussi notre vie, et puisque tout notre être est un don de ta grâce, fais que notre existence te soit consacrée.
HYMNUS_tertiam;hy_Nunc_Sancte_nobis_Spíritus;
HYMNUS_sextam;hy_Rector_potens_verax_Deus;
HYMNUS_nonam;hy_Rerum_Deus_tenax_vigor;
ant4;Fiat manus tua ut ádiuvet me, quóniam mandáta tua elégi.;Que ta main s'étende pour me sauver, car j'ai choisi tes commandements.
ant5;Thronus tuus, Deus, in sæculum sæculi.;Ton trône, Dieu, demeure dans les siècles des siècles.
ant6;Vidi Ierúsalem novam, sicut sponsam ornátam viro suo.;J’ai vu la Jérusalem nouvelle, comme l’épouse ornée pour son mari.
LB_3;LB_Dan 6, 27b-28a;
RB_3;"V/. Vacáte, et vidéte quóniam ego sum Deus.
R/. Exaltábor in géntibus et exaltábor in terra.";"V/. Allez, et voyez que je suis Dieu.
R/. Exalté dans les nations et exalté sur la terre."
oratio_3;Dómine Deus, Pater omnípotens, nobis maiestáti tuæ subiéctis Sancti Spíritus lumen infúnde, ut ab omni hoste secúri, in tua iúgiter laude lætémur. Per Christum.;"Seigneur Dieu, Père tout-puissant, remplis-nous,  les serviteurs de ta majesté, de la lumière de l'Esprit Saint; pour que, sans rien craindre de tout adversaire, nous mettions notre joie à te louer continuellement. Par Jésus, le Christ, notre Seigneur. Amen."
LB_6;LB_Rom 15, 5-7;
RB_6;"V/. Beneplácitum est Dómino in pópulo suo.
R/. Et honorábit mansuétos in salútem.";"V/. Conduis-moi, Seigneur, sur les chemins de tes préceptes.
R/. Car je les désire."
oratio_6;Concéde nobis, Dómine, lux ardens caritátis ætérnæ, ut tua semper caritáte fervéntes, te super ómnia et fratres propter te uno diligámus amóre. Per Christum.;Seigneur, foyer brûlant de charité, accorde-nous une telle ferveur que nous soyons capables de t'aimer plus que tout et d'aimer nos frères à cause de toi. Par Jésus, le Christ, notre Seigneur. Amen.
LB_9;LB_Phil 4, 8. 9b;
RB_9;"V/. Exaltábo te, Deus meus rex.
R/. Et benedícam nómini tuo in sæculum sæculi.";"V/. Je t’exalterai, Dieu, mon roi.
R/. Et je bénirai ton nom dans les siècles des siècles."
oratio_9;Exáudi nos, Dómine, et præsta pacem, quam pétimus, consummátam, ut cunctis diébus vitæ nostræ tibi cum iucunditáte vacántes, beáta María Vírgine intercedénte, ad te secúri perveníre mereámur. Per Christum.;Exauce-nous, Seigneur, donne-nous la paix, que nous demandons, .... pour que passant tous les jours de notre vie avec agrément, par l’intercession de la bienheureuse Vierge Marie, nous méritions de parvenir jusqu’à toi dans la paix.
HYMNUS_vesperas;hy_Deus_creátor_ómnium;
ant7;Dirigátur, Dómine, orátio mea sicut incénsum in conspéctu tuo.;Que ma prière, Seigneur, soit dirigée, comme l’encens en ta présence.
ant8;Tu es refúgium meum, Dómine, pórtio mea in terra vivéntium.;Tu es mon refuge, Seigneur, ma part sur la terre des vivants.
ant9;Humiliávit semetípsum Dóminus Iesus, propter quod et Deus exaltávit illum in sæcula.;Il s’est humilié lui-même, le Seigneur Jésus, c’est pourquoi Dieu l’a exalté dans les siècles.
LB_soir;LB_Rom 11, 33-36;
RB_soir;"R/. Quam magnificáta sunt  * Opera tua, Dómine. Quam. 
V/. Omnia in sapiéntia fecísti.  * Opera tua, Dómine. Glória Patri. Quam.";"R/. Qu’elles sont magnifiques,  * tes œuvres, Seigneur. Qu’elles. 
V/. Tu as fait toutes choses avec sagesse.  * Tes œuvres, Seigneur. Gloire au Père. Qu’elles."
magnificat;<i>Antiphona propria.</i>;<i>Antienne propre</i>
oratio_vesperas;<i>Oratio propria</i>;<i>Oraison propre</i>
preces_soir;preces_I
