HYMNUS_laudes;Hy_Iam lucis orto sídere;
ant1;Audítam fac mihi mane misericórdiam tuam, Dómine.;Dès le matin, fais moi entendre ta miséricorde, Seigneur.
ant2;Declinábit Dóminus super Ierúsalem flúvium pacis.;Le Seigneur a déversé sur Jérusalem un fleuve de paix.
ant3;Deo nostro iucúnda sit laudátio.;Il est beau de chanter la louange de notre Dieu.
LB_matin;LB_Rom 8, 18-21;
RB_matin;"R/. In matutínis, Dómine, * Meditábor de te. In matutínis.
V/. Quia factus es adiútor meus. * Meditábor de te. Glória Patri. In matutínis.";"R/. Dès le matin, Seigneur, je méditerai sur toi.
V/. Car tu t’es fait mon secours. Je méditerai sur toi. Gloire au Père. Dès le matin."
benedictus;Da sciéntiam salútis plebi tuæ, Dómine, et dimítte nobis peccáta nostra.;Donne la connaissance du salut à ton peuple, Seigneur, et remets nous notre péché.
preces_matin;preces_XV;
oratio_laudes;Sciéntiam salútis, Dómine, nobis concéde sincéram, ut sine timóre, de manu inimicórum nostrórum liberáti, ómnibus diébus nostris tibi fidéliter serviámus. Per Dóminum.;Procure-nous, Seigneur la connaissance du salut, pour que nous puissions sans crainte, libérés de la mains de nos ennemis, te servir fidèlement tous les jours de notre vie.
HYMNUS_tertiam;hy_Nunc_Sancte_nobis_Spíritus;
HYMNUS_sextam;hy_Rector_potens_verax_Deus;
HYMNUS_nonam;hy_Rerum_Deus_tenax_vigor;
ant4;Si dilígitis me, mandáta mea serváte, dicit Dóminus.;Si vous m’aimez, vous garderez mes commandements, dit le Seigneur.
ant5;Benedícat tibi Dóminus, et vídeas pacem ómnibus diébus vitæ tuæ.;Que le Seigneur te bénisse. Et que tu puisses voir la paix tous les jours de ta vie!
ant6;Deus expugnávit pro te inimícos tuos.;Dieu attaque pour toi tes ennemis.
LB_3;LB_Gal 5, 13-14;
RB_3;"V/. Tu, Dómine, díriges iustum.
R/. Scrutans corda et renes, Deus.";"V/. Toi, Seigneur, tu diriges les justes.
R/. En scrutant le cœur et les reins, Dieu."
oratio_3;Te, Dómine, supplíciter exorámus, ut qui hora tértia Spíritum Sanctum orántibus Apóstolis tribuísti, nobis eiúsdem grátiæ participatiónem concédas benígnus. Per Christum.;Nous te prions en suppliant : toi qui, à la troisième heure, as accordé le Saint Esprit aux Apôtres en prière, accorde–nous dans ta bienveillance de vivre de la même grâce. Par le Christ.
LB_6;LB_Sap 1, 1-2;
RB_6;"V/. Spera in Dómino et fac bonitátem. 
R/. Et inhabitábis terram et pascéris in fide.";"V/. Espère dans le Seigneur et fais le bien. 
R/. Et tu habiteras la terre et seras nourri dans la foi."
oratio_6;Omnípotens sempitérne Deus, apud quem nihil est tenebrósum, nihil obscúrum, lucis tuæ in nos emítte splendórem, ut mandatórum tuórum lege percépta, in via tua dilatáto corde fidéliter ambulémus. Per Christum.;Dieu tout-puissant et éternel, en qui rien n'est ténèbre, rien n’est obscur, envoie-nous la splendeur de ta lumière: qu’en recevant ta loi et tes préceptes, nous marchions sur ta route d'un coeur dilaté. Par Jésus, le Christ, notre Seigneur. Amen.
LB_9;LB_Hebr 12, 1b-2;
RB_9;"V/. Sperávit ánima mea in Dómino.
R/. Sustínuit ánima mea in verbo eius.";"V/. Mon âme espérera dans le Seigneur.
R/. Mon âme se maintiendra dans sa parole."
oratio_9;Da nobis orántibus, quæsumus, Dómine, ut patiéntiæ Unigéniti tui sequámur exémpla, et advérsa patiéndi constántiam habeámus. Per Christum.;Accorde à nos prières, nous t'en prions, Seigneur, que nous suivions l’exemple de la patience de ton Fils unique et que nous fassions preuve de constance à supporter  les adversités. Lui, Jésus, le Christ, notre Seigneur. Amen.
HYMNUS_vesperas;hy_Deus, qui claro lúmine;
ant7;Misericórdia mea et refúgium meum Dóminus: in ipso sperávi.;Ma miséricorde et mon refuge, le Seigneur, en qui j’espère.
ant8;Beátus pópulus cuius Dóminus Deus eius.;Bienhereux le peuple qui a le Seigneur pour son Dieu.
ant9;Nunc facta est salus et regnum Dei nostri.;Maintenant est accompli le salut et le règne de notre Dieu.
LB_soir;LB_Cf. Col 1, 23;
RB_soir;"R/. Dóminus pascit me, * Et nihil mihi déerit. Dóminus.
V/. In páscuis viréntibus me collocávit. * Et nihil mihi déerit. Glória Patri. Dóminus.";"R/. Le Seigneur est mon berger, je ne manque de rien.
V/. Sur de verts pâturgaes, il me fait reposer. Je ne manque de rien. Gloire au Père. Le Seigneur."
magnificat;Esuriéntes iustítiam Dóminus saturávit et implévit bonis.;Depósuit Dóminus poténtes de sede, et exaltávit húmiles.
oratio_vesperas;Nostris propitiáre, Dómine, supplicatiónibus vespertínis, et præsta, ut Fílii tui vestígia sequéntes, in patiéntia fructum bonórum óperum afferámus. Per Dóminum.;Sois propice, Seigneur, à nos supplications du soir, et nous t’en prions, tandis que nous suivons les traces de ton Fils, que nous fassions porter du fruit patiemment aux bonnes œuvres. 
preces_soir;preces_XVI
