HYMNUS_laudes;hy_Ecce iam noctis tenuátur umbra;
ant1;Confitémini Dómino, quóniam in sæculum misericórdia eius, allelúia.;Célébrez le Seigneur, car sa miséricorde est éternelle, alléluia.
ant2;Allelúia, benedícite, ómnia ópera Dómini, Dómino, allelúia.;Alléluia, bénissez le Seigneur, toutes les œuvres du Seigneur, alléluia.
ant3;Omnis spíritus laudet Dóminum, allelúia.;Que tout esprit loue le Seigneur, alléluia.
LB_matin;LB_2 Tim 2, 8. 11-13;
RB_matin;"R/. Confitébimur tibi, Deus, * Et invocábimus nomen tuum. Confitébimur.
V/. Narrábimus mirabília tua. * Et invocábimus nomen tuum. Glória Patri. Confitébimur.";"R/. Nous te louerons, Dieu, et nous invoquerons ton nom.
V/. Nous raconterons tes merveilles. Et nous invoquerons ton nom. Gloire au Père. Je te louerai."
benedictus;<i>Antiphona propria.</i>;<i>Antienne propre</i>
oratio_laudes;<i>Oratio propria</i>;<i>Oraison propre</i>
preces_matin;preces_II;
HYMNUS_tertiam;hy_Nunc_Sancte_nobis_Spíritus;
HYMNUS_sextam;hy_Rector_potens_verax_Deus;
HYMNUS_nonam;hy_Rerum_Deus_tenax_vigor;
ant4;Qui mandúcat ex hoc pane, vivet in ætérnum, allelúia.;Qui mange de ce pain, vivra pour l’éternité, alléluia.
ant5;In Israel magnum nomen Dómini, allelúia.;En Israël, il est grand, le nom du Seigneur.
ant6;Vovéte, et múnera afférte Dómino Deo vestro, allelúia.;Concacrez et apportez vos offrandes à votre Dieu, alléluia.
LB_3;LB_1 Cor 6, 19-20;
RB_3;"V/. Concupíscit et déficit ánima mea in átria Dómini.
R/. Cor meum et caro mea exsultavérunt in Deum vivum.";"V/. Mon âme désire et soupire pour le palais du Seigneur.
R/. Mon cœur et ma chair exultent dans le Dieu vivant."
oratio_3;;
LB_6;LB_Deut 10, 12;
RB_6;"V/. Dómine, quis habitábit in tabernáculo tuo?
R/. Qui ingréditur sine mácula et lóquitur veritátem in corde suo.";"V/. Seigneur, qui habitera dans ta tente ?
R/. Celui qui y entrera sans tâche et qui répétera la vérité dans son cœur."
oratio_6;;
LB_9;LB_Cant 8, 6b-7a;
RB_9;"V/. Díligam te, Dómine, fortitúdo mea.
R/. Protéctor meus et cornu salútis meæ.";"V/. Je t’aime, Seigneur, ma force.
R/. Mon protecteur et la corne de mon salut."
oratio_9;;
HYMNUS_vesperas;hy_O lux, beáta Trínitas;
ant7;In splendóribus sanctis, ante lucíferum génui te, allelúia.;Dans la splendeur de ton sanctuaire, avant l’aurore, je t’ai engendré, alléluia.
ant8;Beáti qui esúriunt et sítiunt iustítiam, quóniam ipsi saturabúntur.;Heureux ceux qui ont faim et soif de justice, car ils seront rassasiés.
ant9;Laudem dícite Deo, omnes servi eius, pusílli et magni, allelúia.;Chantez la louange du Seigneur, tous ceux qui le cherchent, les petits et les grands, alleluia.
LB_soir;LB_Hebr 12, 22-24;
RB_soir;"R/. Magnus Dóminus noster, * Et magna virtus eius. Magnus.
V/. Et sapiéntiæ eius non est númerus. * Et magna virtus eius. Glória Patri. Magnus.";"R/. Notre Seigneur est grand, et grande est sa puissance. Le Seigneur.
V/. Et ses sagesses sont innombrables. Et grande est sa puissance. Gloire au Père. Notre Seigneur."
magnificat;<i>Antiphona propria.</i>;<i>Antienne propre</i>
oratio_vesperas;<i>Oratio propria</i>;<i>Oraison propre</i>
preces_soir;preces_III
