Canticum (Deut 32, 1-12) AT2;Cantique (Deut 32, 1-12) AT2
Dei beneficia in populum;Intérêt de Dieu pour son peuple
Quoties volui congregare filios tuos, quemadmodum gallina congregat pullos suos sub alas (Mt 23, 37).;Combien de fois j'ai voulu rassembler tes enfants!  (Mt 23, 37).

Audíte, cæli, quæ loquor, * áudiat terra verba oris mei!;Écoutez, cieux, je vais parler! Que la terre entende les paroles de ma bouche!
Stillet ut plúvia doctrína mea, * fluat ut ros elóquium meum;Mon enseignement ruissellera comme la pluie,ma parole descendra comme la rosée,
quasi imber super herbam * et quasi stillæ super grámina.;comme l'ondée sur la verdure, comme l'averse sur l'herbe.
Quia nomen Dómini invocábo: * date magnificéntiam Deo nostro!;"C'est le nom du Seigneur que j'invoque; à notre Dieu, reportez la grandeur."
Petra, perfécta sunt ópera eius, * quia omnes viæ eius iustítia.;"Il est le Rocher: son oeuvre est parfaite; tous ses chemins ne sont que justice."
Deus fidélis et absque ulla iniquitáte, * iustus et rectus.;Dieu de vérité, non pas de perfidie, il est juste, il est droit.
Peccavérunt ei, non fílii eius in sórdibus suis, * generátio prava atque pervérsa.;Ils l'ont déshonoré, ses fils perdus, génération fourbe et tortueuse.
Hæccine rédditis Dómino, * pópule stulte et insípiens?;Est-ce là ce que tu rends au Seigneur, peuple stupide et sans sagesse?
Numquid non ipse est pater tuus, * qui possédit te, ipse fecit et stabilívit te?;N'est-ce pas lui, ton père, qui t'a créé, lui qui t'a fait et affermi?
"Meménto diérum antiquórum, * cógita generatiónes síngulas;";Rappelle-toi les jours de jadis, pénètre le cours des âges.
intérroga patrem tuum, et annuntiábit tibi, * maióres tuos, et dicent tibi.;"Interroge ton père, il t'instruira; les anciens te le diront."
Quando dividébat Altíssimus gentes, * quando separábat fílios Adam,;Quand le Très-Haut dota les nations, quand il sépara les fils d'Adam,
"constítuit términos populórum * iuxta númerum filiórum Israel;";il fixa les frontières des peuples d'après le nombre des fils de Dieu.
pars autem Dómini pópulus eius, * Iacob funículus hereditátis eius.;Mais le lot du Seigneur, ce fut son peuple, Jacob, sa part d'héritage.
"Invénit eum in terra desérta, * in loco horróris et ululátu solitúdinis;";Il le trouve au pays du désert, chaos de hurlements sauvages.
circúmdedit eum et atténdit * et custodívit quasi pupíllam óculi sui.;Il l'entoure, il l'élève, il le garde comme la prunelle de son oeil.
Sicut áquila próvocans ad volándum pullos suos * et super eos vólitans;Tel un aigle qui éveille sa nichée et plane au-dessus de ses petits,
expándit alas suas et assúmpsit eum * atque portávit super pennas suas.;il déploie son envergure, il le prend, il le porte sur ses ailes.
Dóminus solus dux eius fuit, * et non erat cum eo deus aliénus.;Le Seigneur seul l'a conduit: pas de dieu étranger auprès de lui.
