Canticum Dan 3, 57-88. 56 AT 41;Cantique Dan 3, 57-88. 56 AT 41
Omnis creatura laudet Dominum ;Que toute créature loue le Seigneur 
Laudem dicite Deo nostro, omnes servi eius (Ap 19, 5).;Que soit chantée la louange du Seigneur, par tous ceux qui le servent (Ap 19, 5).

Benedícite, ómnia ópera Dómini, Dómino, * laudáte et superexaltáte eum in sæcula. ;Toutes les oeuvres du Seigneur, bénissez le Seigneur: A lui, louange et grande exaltation dans les siècles !
Benedícite, cæli, Dómino, * benedícite, ángeli Dómini, Dómino.;Bénissez le Seigneur, vous, les cieux, vous, les anges du Seigneur, bénissez le Seigneur.
Benedícite, aquæ omnes, quæ super cælos sunt, Dómino, * benedícat omnis virtus Dómino.;Bénissez le Seigneur, vous, les eaux qui sont au dessus du ciel, et que le bénissent toutes les puissances du Seigneur,
Benedícite, sol et luna, Dómino, * benedícite, stellæ cæli, Dómino.;Bénissez le Seigneur, soleil et lune, et vous, les astres du ciel bénissez le Seigneur,
Benedícite, omnis imber et ros, Dómino, * benedícite, omnes venti, Dómino. ;Bénissez le Seigneur, pluies et rosées, Et tous les vents, bénissez le Seigneur.
Benedícite, ignis et æstus, Dómino, * benedícite, frigus et æstus, Dómino. ;Bénissez le Seigneur, feu et chaleur Bénissez le Seigneur, fraîcheur et froid,
Benedícite, rores et pruína, Dómino, * benedícite, gelu et frigus, Dómino. ;Bénissez le Seigneur, givre et rosée, bénissez le Seigneur, gel et froid
Benedícite, glácies et nives, Dómino, * benedícite, noctes et dies, Dómino. ;Bénissez le Seigneur, glace et neige, bénissez le Seigneur, nuits et jours,
Benedícite, lux et ténebræ, Dómino, * benedícite, fúlgura et nubes, Dómino.;Bénissez le Seigneur, lumière et ténèbres, bénissez le Seigneur, éclairs et nuées
Benedícat terra Dóminum, * laudet et superexáltet eum in sæcula.;Que la terre bénisse le Seigneur, à lui, louange et grande exaltation dans les siècles !
Benedícite, montes et colles, Dómino, * benedícite, univérsa germinántia in terra, Dómino. ;Bénissez le Seigneur montagnes et collines, plantes de la terre, bénissez le Seigneur, 
Benedícite, mária et flúmina, Dómino, * benedícite, fontes, Dómino. ;Bénissez le Seigneur mers et fleuves, sources et fontainesn bénissez le Seigneur
Benedícite, cete et ómnia quæ movéntur in aquis, Dómino, * benedícite, omnes vólucres cæli, Dómino. ;Bénissez le Seigneur, baleines et bêtes de la mer, et vous tous, les oiseaux dans le ciel, bénissez le Seigneur,
Benedícite, omnes béstiæ et pécora, Dómino, * benedícite, fílii hóminum, Dómino.;Bénissez le Seigneur, fauves et troupeaux, enfants des hommes bénissez le Seigneur.
Bénedic, Israel, Dómino, * laudáte et superexaltáte eum in sæcula. ;Qu’Israël bénisse le Seigneur. A lui, louange et grande exaltation dans les siècles !
Benedícite, sacerdótes Dómini, Dómino, * benedícite, servi Dómini, Dómino. ;Bénissez le Seigneur, vous, les prêtres, et ceux qui servent le Seigneur, bénissez le Seigneur!
Benedícite, spíritus et ánimæ iustórum, Dómino, * benedícite, sancti et húmiles corde, Dómino. ;Bénissez le Seigneur, esprits et âmes des justes, bénissez le Seigneur saints et humbles de coeur,
Benedícite, Ananía, Azaría, Mísael, Dómino, * laudáte et superexaltáte eum in sæcula.;Bénissez le Seigneur Ananias, Azarias et Misaël, A lui, louange et grande exaltation dans les siècles !
"Benedicámus Patrem et Fílium cum Sancto Spíritu; * laudémus et superexaltémus eum in sæcula. ";Bénissons le Père, et, le Fils avec l'Esprit Saint. A lui, louange et grande exaltation dans les siècles !
Benedíctus es in firmaménto cæli * et laudábilis et gloriósus in sæcula.;Béni sois-tu, au firmament du ciel : louanges et gloire dans les siècles !
