Psalmus 114 (116A);Psalmus 114 (116A)
Gratiarum actio;Action de grâce
Per multas tribulationes oportet nos intrare in regnum Dei (Act 14, 22).;C’est par beaucoup de tribulations qu’il nous faut entrer dans le Royaume de Dieu (Act 14, 22).

Diléxi, quóniam exáudit Dóminus * vocem deprecatiónis meæ.;Je l'aime, car le Seigneur entend ma voix, mes supplications. 
Quia inclinávit aurem suam mihi, * cum in diébus meis invocábam.;"Car il a incliné vers moi son oreille; et toute ma vie, je l'invoquerai. "
Circumdedérunt me funes mortis, * et angústiæ inférni invenérunt me.;"Les liens de la mort m'entouraient, et les angoisses du schéol m'avaient saisi; j'étais en proie à la détresse et à l'affliction. "
Tribulatiónem et dolórem invéni et nomen Dómini invocábam: * «O Dómine, líbera ánimam meam».;Et j'ai invoqué le nom du Seigneur: « le Seigneur, sauve mon âme! »
Miséricors Dóminus et iustus, * et Deus noster miserétur.;le Seigneur est miséricordieux et juste, notre Dieu est compatissant. 
"Custódiens párvulos Dóminus; * humiliátus sum, et salvum me fáciet.";"le Seigneur garde les faibles; j'étais malheureux, et il m'a sauvé. "
"Convértere, ánima mea, in réquiem tuam, * quia Dóminus benefécit tibi;";"Mon âme, retourne à ton repos; car le Seigneur te comble de biens. "
quia erípuit ánimam meam de morte, óculos meos a lácrimis, * pedes meos a lapsu.;Oui, tu as sauvé mon âme de la mort, mon oeil des larmes, mes pieds de la chute. 
Ambulábo coram Dómino * in regióne vivórum.;Je marcherai encore devant le Seigneur, dans la terre des vivants.
