Psalmus 58 (59), 2-5. 10-11. 17-18;Psaume 58 (59), 2-5. 10-11. 17-18
Adversus insurgentes oratio;Prière contre les adversaires orgueilleux
Hæ voces Salvatoris pietatem erga Patrem suum omnes edoceant (Eusebius Cæsariensis).;Voici les paroles du Seigneur, qui enseigne à tous la piété envers son Père (Eusèbe de Césarée).
;
Eripe me de inimícis meis, Deus meus, * et ab insurgéntibus in me prótege me.;Délivre-moi de mes ennemis, ô mon Dieu, protège-moi contre mes adversaires. 
Eripe me de operántibus iniquitátem * et de viris sánguinum salva me.;Délivre-moi de ceux qui commettent l'iniquité, et sauve-moi des hommes de sang. 
Quia ecce insidiáti sunt ánimæ meæ, * irruérunt in me fortes.;"Car voici qu'ils sont aux aguets pour m'ôter la vie; des hommes violents complotent contre moi ;"
"Neque delíctum, neque peccátum in me est, Dómine; * sine iniquitáte mea currunt et præparántur.";sans que je sois coupable, sans que j'aie péché, Seigneur malgré mon innocence ils accourent et s'embusquent.
"Exsúrge in occúrsum meum et vide; fortitúdo mea, tibi atténdam; * quia, Deus, præsídium meum es.";Éveille-toi, viens au-devant de moi et regarde. Ma force, c'est vers toi que je regarderai, car Dieu est ma forteresse. 
Deus meus, misericórdia eius prævéniet me. * Deus fáciet ut despíciam inimícos meos.;"Le Dieu qui m'est propice viendra au-devant de moi ; Dieu me fera contempler mes ennemis. "
Ego autem cantábo fortitúdinem tuam * et exsultábo mane misericórdiam tuam,;"Et moi, je chanterai ta force, et le matin je célébrerai ta bonté;"
quia factus es præsídium meum * et refúgium meum in die tribulatiónis meæ.;car tu es ma forteresse, un refuge au jour de mon angoisse.
Fortitúdo mea, tibi psallam, quia, Deus, præsídium meum es: * Deus meus misericórdia mea.;O ma force, je chanterai en ton honneur, car Dieu est ma forteresse, le Dieu qui m'est propice. 
