Psalmus 139 (140), 2-9. 13-14 ;Psaume 139 (140), 2-9. 13-14
Tu es refugium meum ;Tu es mon refuge
Filius hominis traditur in manus peccatorum (Mt 26, 45).;Le fils de  l’homme sera livré aux mains des pécheurs ((Mt 26, 45).
;
Eripe me, Dómine, ab hómine malo, * a viro violéntiæ serva me.;"Délivre-moi Seigneur, de l'homme méchant; * délivre-moi de l'homme injuste."
Qui cogitavérunt mala in corde, * tota die constituébant proelia.;"Ils méditent l'iniquité dans leur coeur; * tous les jours ils entreprennent des combats."
Acuérunt línguas suas sicut serpéntis, * venénum áspidum sub lábiis eórum.;"Ils ont aiguisé leur langue comme celle du serpent; * le venin des aspics est sous leurs lèvres."
Custódi me, Dómine, de manu peccatóris et a viro violéntiæ serva me, * qui cogitavérunt supplantáre gressus meos.;Seigneur, préserve-moi de la main du pécheur, et délivre-moi des hommes injustes, qui ne pensent qu'à me renverser. 
Abscondérunt supérbi láqueum mihi et funes extendérunt in rete, * iuxta iter offendícula posuérunt mihi.;"Les superbes m'ont dressé des pièges en secret, et ils ont tendu des filets pour me prendre; près du chemin ils ont mis de quoi me faire tomber"
"Dixi Dómino: «Deus meus es tu; * áuribus pércipe, Dómine, vocem deprecatiónis meæ».";"J'ai dit au Seigneur: tu ês mon Dieu; * exauce, Seigneur, la voix de ma supplication."
Dómine, Dómine, virtus salútis meæ, * obumbrásti caput meum in die belli.;Seigneur, Seigneur, qui es la force de mon salut, * tu as mis ma tête à couvert au jour du combat.
"Ne concédas, Dómine, desidéria ímpii; * consília eius ne perfícias.";"N’accorde pas, Seigneur, les désirs de l’impie ; ne parfais pas ses projets."
Cognóvi quia fáciet Dóminus iudícium ínopis * et vindíctam páuperum.;Je sais que le Seigneur fera justice à l'indigent, * et qu'Il vengera les pauvres.
Verúmtamen iusti confitebúntur nómini tuo, * et habitábunt recti in conspéctu tuo.;Mais les justes célébreront ton nom, * et les hommes droits habiteront devant ton visage.
