Canticum (Is 66, 10-14 a) AT32;Cantique (Is 66, 10-14 a) AT32
Consolatio et gaudium in civitate sancta;Joie et consolation de la cité sainte.
Illa, quae sursum est Ierusalem, libera est, quæ est mater nostra (Gal 4, 26).;La Jérusalem d’en-haut est libre, c’est elle notre mère (Gal 4, 26).
;
"Lætámini cum Ierúsalem et exsultáte in ea, * omnes, qui dilígitis eam;";Réjouissez-vous avec Jérusalem, et soyez dans l'allégresse à cause d'elle, vous tous qui l'aimez !
Gaudéte cum ea gáudio, * univérsi, qui lugebátis super eam,;Tressaillez de joie avec elle, vous tous qui pleuriez sur elle, 
ut sugátis et repleámini * ab úbere consolatiónis eius,;afin que vous soyez allaités et rassasiés à la mamelle de ses consolations, 
ut mulgeátis et delíciis affluátis * ex ubéribus glóriæ eius.;afin que vous savouriez avec délices la plénitude de sa gloire ! 
Quia hæc dicit Dóminus: «Ecce ego dírigam ad eam quasi flúvium pacem, * et quasi torréntem inundántem glóriam géntium.;"Car ainsi parle le Seigneur : Je vais faire couler sur elle la paix comme un fleuve, et la gloire des nations comme un torrent qui déborde; "
Sugétis, in ulnis portabímini, * et super génua blandiéntur vobis.;et vous serez allaités, portés sur le sein, caressés sur les genoux. 
"Quómodo si quem mater consolátur, ita ego consolábor vos; * et in Ierúsalem consolabímini. ";Comme un homme que sa mère console, ainsi je vous consolerai, et vous serez consolés dans Jérusalem. 
Vidébitis, et gaudébit cor vestrum, * et ossa vestra quasi herba germinábunt».;Vous le verrez, et votre coeur sera dans la joie, et vos os reprendront vigueur comme l'herbe.
