Canticum   (Is 61,10-62, 5) AT30;Cantique (Is 61,10-62, 5) AT30
Gaudens gaudebo;Je tressaille de joie
Vestimenta autem eius facta sunt alba sicut nix... ecce nubes lucida obumbravit eos (Mt 17, 2.5).;Ses vêtements deviennent blancs comme neige... Une nuée lumineuse les couvrit de son ombre (Mt 17, 2.5).
;
Gaudens gaudébo in Dómino, * et exsultábit ánima mea in Deo meo, ;Je serai ravi d'allégresse dans le Seigneur, et mon coeur se réjouira en mon Dieu, 
quia índuit me vestiméntis salútis * et induménto iustítiæ circúmdedit me, ;parce qu'il m'a revêtu des vêtements du salut et m'a couvert du manteau de la justice, 
quasi sponsum decorátum coróna * et quasi sponsam ornátam monílibus suis.;"comme le fiancé orne sa tête d'un diadème; comme la mariée se pare de ses joyaux."
Sicut enim terra profert germen suum  et sicut hortus semen suum gérminat, * sic Dóminus Deus germinábit iustítiam  et laudem coram univérsis géntibus.;Car comme la terre fait éclore ses germes, et comme un jardin fait germer ses semences, ainsi le Seigneur Dieu fera germer la justice, et la louange devant toutes les nations. 
Propter Sion non tacébo * et propter Ierúsalem non quiéscam, ;A cause de Sion, je ne me tairai point, et à cause de Jérusalem je ne prendrai point de repos, 
donec egrediátur ut splendor iustítia eius, * et salus eius ut lampas accendátur.;jusqu'à ce que sa justice se lève comme l'aurore, et que son salut brille comme un flambeau. 
"Et vidébunt gentes iustítiam tuam * et cuncti reges glóriam tuam; ";Les nations verront ta justice, et tous les rois ta gloire, 
et vocáberis nómine novo, * quod os Dómini nominábit. ;et l'on t'appellera d'un nouveau nom, que la bouche de Yahweh choisira. 
Et eris coróna glóriæ in manu Dómini * et diadéma regni in manu Dei tui.;Tu seras une couronne d'honneur dans la main de Yahweh, une tiare royale dans la main de notre Dieu.
"Non vocáberis ultra Derelícta, * et terra tua non vocábitur ámplius Desoláta; ";On ne te nommera plus Délaissée, et on ne nommera plus ta terre Désolation. 
sed vocáberis Beneplácitum meum in ea, * et terra tua Nupta, ;Mais on t'appellera Mon-plaisir-en-elle, et ta terre Epousée.
quia complácuit Dómino in te, * et terra tua erit nupta.;Car le Seigneur mettra son plaisir en toi, et ta terre aura un époux. 
"Nam ut iúvenis uxórem ducit vírginem, * ita ducent te fílii tui; ";"Comme un jeune homme épouse une vierge, tes fils t'épouseront; "
ut gaudet sponsus super sponsam, * ita gaudébit super te Deus tuus.;et comme la fiancée fait la joie du fiancé, ainsi tu seras la joie de ton Dieu. 
