Canticum Lam 5, 1-7.15-17.19-21 AT 44;Cantique Lam 5, 1-7.15-17.19-21 AT 44
Oratio in tribulatione;Lamentation dans l'épreuve
Semper mortificationem Iesu in corpore circumferentes, ut et vita Iesu in corpore nostro manifestetur (2 Cor 4, 10);Nous portons toujours en notre corps les souffrances de mort de Jésus, afin que la vie de Jésus se manifeste aussi dans notre corps.
;
"Recordare, Domine, quid acci derit nobis; * intuere et respice opprobrium nostrum.";Souviens-toi, Jéhovah, de ce qui nous est arrivé, Regarde et vois notre opprobre.
Hereditas nostra versa est ad alienos, * domus nostrae ad extraneos.;Notre héritage a passé à des étrangers, Nos maisons à des inconnus.
Pupilli facti sumus absque patre, * matres nostrae quasi viduae.;"Nous Sommes orphelins, sans père; Nos mères sont comme des veuves."
Aquam nostram pecunia bibimus, * ligna nostra pretio comparamus.;Nous buvons notre eau à prix d'argent, Nous n'avons de bois qu'en payant.
"Iugum in cervicibus nostris minamur; * lassis non datur requies.";"Nos persécuteurs nous pressent par derrière; Nous sommes épuisés; plus de repos pour nous."
Aegyptiis dedimus manum et Assyriis, * ut saturaremur pane.;Nous tendons la main vers l'Egypte et vers l'Assyrie, Pour nous rassasier de pain.
Patres nostri peccaverunt et non sunt, * et nos iniquitates eorum portamus.;Nos pères ont péché, ils ne sont plus, Et nous, nous portons la peine de leurs iniquités.
"Defecit gaudium cordis nostri; * versus est in luctum chorus noster.";La joie de nos coeurs a cessé, Nos danses sont changées en deuil.
"Cecidit corona capitis nostri; * vae nobis, quia peccavimus!";"La couronne de notre tête est tombée; Oui, malheur à nous, parce que nous avons péché!"
Propterea maestum factum est cor nostrum, * ideo contenebrati sunt oculi nostri,;Voici pourquoi notre coeur est malade, Pourquoi nos yeux sont obscurcis:
Tu autem, Domine, in aeternum permanebis, * solium tuum in generationem et generationem.;"Toi, Jéhovah, tu règnes éternellement; Ton trône subsiste d'âge en âge."
Quare in perpetuum oblivisceris nostri, * derelinques nos in longitudinem dierum?;Pourquoi nous oublierais-tu à jamais, Nous abandonnerais-tu pour toute la durée de nos jours?
"Converte nos, Domine, ad te, et convertemur; * innova dies nostros sicut a principio.";"Fais-nous revenir à toi, Jéhovah, et nous reviendrons; Donne-nous de nouveaux jours comme ceux d'autrefois. "
