Te ígitur, clementíssime Pater, per Iesum Christum, Fílium tuum, Dóminum nostrum, súpplices rogámus ac pétimus,<font color=red size=-1> iungit manus et dicit:</font> uti accépta hábeas <font color=red size=-1>signat semel super panem et calicem simul, dicens:</font> et benedícas + haec dona, haec múnera, haec sancta sacrifícia illibáta, extensis manibus prosequitur: in primis, quae tibi offérimus pro Ecclésia tua sancta cathólica: quam pacificáre, custodíre, adunáre et régere dignéris toto orbe terrárum: una cum fámulo tuo Papa nostro N. et Antístite nostro N. (*)  et ómnibus orthodóxis atque cathólicae et apostólicae fídei cultóribus.;Père très clément, nous te prions humblement et nous vous demandons par Jésus-Christ ton Fils, notre Seigneur, d’accepter et de bénir + ces   dons, ces présents, ces offrandes saintes et sans tâche : tout d'abord, nous te les offrons pour ta sainte Eglise catholique. Daigne à travers le monde entier, lui donner la paix, la protéger, la rassembler dans l’unité et la gouverner, en union avec ton serviteur notre pape N., et notre évêque N., et avec tous ceux qui, fidèles à la vraie doctrine, ont la garde de la foi catholique et apostolique.
Meménto, Dómine, famulórum famularúmque tuárum N. et N. et ómnium circumstántium, quorum tibi fides cógnita est et nota devótio, pro quibus tibi offérimus (vel qui tibi ófferunt hoc sacrifícium laudis): pro redemptióne animárum suárum, pro spe salútis et incolumitátis suae: tibíque reddunt vota sua aetérno Deo, vivo et vero.;Souviens-toi, Seigneur, de tes serviteurs et de tes servantes NN. et de tous ceux qui nous entourent : tu connais leur foi, tu as éprouvé leur attachement. Nous t'offrons pour eux, ou ils t'offrent eux-mêmes, ce sacrifice de louange pour eux et pour tous les leurs : afin d’obtenir la rédemption de leur âme : la sécurité et le salut dont ils ont l’espérance, et ils t'adressent leurs prières, à toi, Dieu éternel, vivant et vrai.
"Communicántes, et memóriam venerántes, in primis gloriósae semper Vírginis Maríae, Genetrícis Dei et Dómini nostri Iesu Christi: + sed et beáti Ioseph, eiúsdem Vírginis Sponsi, et beatórum Apostolórum ac Mártyrum tuórum, Petri et Pauli, Andréae, (Iacóbi, Ioánnis, Thomae, Iacóbi, Philíppi, Bartholomaei, Matthaei, Simónis et Thaddaei: Lini, Cleti, Cleméntis, Xysti, Cornélii, Cypriáni, Lauréntii, Chrysógoni, Ioánnis et Pauli, Cosmae et Damiáni) et ómnium Sanctórum tuórum; quorum méritis precibúsque concédas, ut in ómnibus protectiónis tuae muniámur auxílio. (Per Christum Dóminum nostrum. Amen.)";Unis dans une même communion, nous vénérons d’abord la mémoire de la glorieuse Marie toujours Vierge, mère de notre Dieu et Seigneur Jésus-Christ, puis du bienheureux Joseph époux de cette Vierge, et de tes bienheureux apôtres et martyrs, Pierre et Paul, André, Jacques, Jean, Thomas, Jacques, Philippe, Barthélémy, Matthieu, Simon et Jude, Lin, Clet, Clément, Sixte, Corneille, Cyprien, Laurent, Chrysogone, Jean et Paul, Côme et Damien, et de tous tes saints. Par leurs mérites et leurs prières, accorde-nous en toute occasion le secours de ta force et de ta protection. (Par le Christ notre Seigneur. Amen.)
Hanc ígitur oblatiónem servitútis nostrae, sed et cunctae famíliae tuae, quaesumus, Dómine, ut placátus accípias: diésque nostros in tua pace dispónas, atque ab aetérna damnatióne nos éripi et in electórum tuórum iúbeas grege numerári. Iungit manus. (Per Christum Dóminum nostrum. Amen.);"Voici donc  l’offrande que nous te présentons, nous tes serviteurs et avec nous ta famille entière, accepte-la, Seigneur, avec bienveillance ; dis-pose dans votre paix les jours de notre vie, arrache-nous à l’éternelle damnation et compte-nous au nombre de tes élus. (Par le Christ notre Seigneur. Amen.)"
Quam oblatiónem tu, Deus, in ómnibus, quaesumus, benedíctam, adscríptam, ratam, rationábilem, acceptabilémque fácere dignéris: ut nobis Corpus et Sanguis fiat dilectíssimi Fílii tui, Dómini nostri Iesu Christi. ;"Cette offrande, daigne, notre Dieu, la bénir, l’agréer et l’approuver pleinement, la rendre parfaite et digne de te plaire ; et qu’elle devienne ainsi pour nous le Corps et le Sang de ton Fils bien-aimé, notre Seigneur Jésus-Christ."
Qui, prídie quam paterétur, accépit panem in sanctas ac venerábiles manus suas et elevátis óculis in caelum ad te Deum Patrem suum omnipoténtem, tibi grátias agens benedíxit, fregit, dedítque discípulis suis, dicens:;Celui-ci, la veille de sa passion, prit du pain dans ses mains saintes et vénérables, et les yeux levés au ciel vers toi, Dieu, son Père tout-puissant, te rendant grâces, il le bénit, le rompit et le donna à ses disciples en disant :
ACCÍPITE ET MANDUCÁTE EX HOC OMNES: HOC EST ENIM CORPUS MEUM, QUOD PRO VOBIS TRADÉTUR.;RECEVEZ ET MANGEZ EN TOUS : CECI EST MON CORPS, LIVRÉ POUR VOUS.
Símili modo, postquam cenátum est, accípiens et hunc praeclárum cálicem in sanctas ac venerábiles manus suas, item tibi grátias agens benedíxit, dedítque discípulis suis, dicens:;De même, après le repas, il prit ce précieux calice dans ses mains saintes et vénérables, te rendit grâces encore, le bénit et le donna à ses disciples en disant :
ACCÍPITE ET BÍBITE EX EO OMNES: HIC EST ENIM CALIX SÁNGUINIS MEI NOVI ET AETÉRNI TESTAMÉNTI, QUI PRO VOBIS ET PRO MULTIS EFFUNDÉTUR IN REMISSIÓNEM PECCATÓRUM. HOC FÁCITE IN MEAM COMMEMORATIÓNEM.;RECEVEZ ET BUVEZ EN TOUS : CECI EST LE CALICE DE MON SANG POUR LA NOUVELLE ET ETERNELLE ALLIANCE, QUI POUR VOUS ET LA MULTITUDE A ETE REPANDU EN REMISSION DES PECHE. FAITES CECI EN MEMOIRE DE MOI.
#ANAMNESE;
