HYMNUS_laudes;hy_Iam, Christe, sol iustítiæ;
ant1;Tibi, Dómine, psallam, et intéllegam in via immaculáta. ;Je te chanterai Seigneur, et prendrai la voie de la pureté. 
ant2;Ne áuferas, Dómine, misericórdiam tuam a nobis. ;Ne nous retire pas Seigneur, ta miséricorde. 
ant3;Deus, cánticum novum cantábo tibi. ;Dieu, je te chanterai un cantique nouveau. 
LB_matin;LB_Ioel 2, 12-13;
RB_matin;"R/. Ipse liberábit me * De láqueo venántium. Ipse. 
V/. Et a verbo malígno. * De láqueo venántium. Glória Patri. Ipse.";"R/. C'est lui qui m'a dégagé * des filets du chasseur. Il me. 
V/. Et des paroles haineuses. * Des filets du chasseur. Gloire au Père. C'est lui."
benedictus;Qui me sanum fecit, ille mihi præcépit: Tolle grabátum tuum et ámbula in pace. ;Celui qui m'a guéri m'a dit :prends ton brancard et marche. 
preces_matin;preces_VI;
oratio;Exercitátio veneránda sanctæ devotiónis, Dómine, tuórum fidélium corda dispónat, ut et dignis méntibus suscípiant paschále mystérium, et salvatiónis tuæ núntient præcónium. Per Dóminum.;"Que l'exercice de la prière des saintes dévotions, Seigneur, dispose le c&oelig;ur de tes fidèles, pour que leur esprit soit digne d'accueillir les mystères pascales, et qu'ils annonce la nouvelle de ton salut."
HYMNUS_tertiam;hy_Dei fide, qua vívimus;
HYMNUS_sextam;hy_Qua Christus hora sítiit;
HYMNUS_nonam;hy_Ternis ter horis númerus;
ant4;Advenérunt nobis dies pæniténtiæ ad rediménda peccáta, ad salvándas ánimas.;Les jours de la pénitence nous sont advenus, pour l'expiation des péchés, et le salut de nos âmes.
ant5;"Vivo ego, dicit Dóminus; nolo mortem peccatóris, sed ut magis convertátur et vivat.";Moi je vis, dit le Seigneur. Je ne prends pas plaisir dans la mort du pêcheur, mais à qu'il se convertisse et qu'il vive.
ant6;Per arma iustítiæ virtútis Dei, commendémus nosmetípsos in multa patiéntia.;Par les armes de la justice et de la force de Dieu, nous rendons recommandables d'une grande constance.                         
LB_3;LB_Ioel 2, 17;
RB_3;"V/. Cor mundum crea in me, Deus. 
R/. Et spíritum firmum ínnova in viscéribus meis.";"V/.O Dieu, crée en moi un c&oelig;ur pur;  
R/. Et renouvelle au dedans de moi un esprit ferme."
LB_6;LB_Ier 3, 25b;
RB_6;"V/. Avérte fáciem tuam a peccátis meis. 
R/. Et omnes iniquitátes meas dele.";"V/. Détourne ta face de mes péchés, 
R/. Efface toutes mes iniquités. "
LB_9;LB_Is 58, 1-2a;
RB_9;"V/. Sacrifícium Deo spíritus contribulátus. 
R/. Cor contrítum et humiliátum, Deus, non despícies.";"V/. Les sacrifices de Dieu, c'est un esprit brisé; 
R/. ô Dieu, tu ne dédaignes pas un c&oelig;ur brisé et contrit."
HYMNUS_vesperas;hy_Iesu, quadragenáriæ;
ant7;Si oblítus fúero tui, Ierúsalem, oblivióni detur déxtera mea. ;"Si jamais je t'oublie, Jérusalem ; que ma droite oublie de se mouvoir !"
ant8;In conspéctu angelórum psallam tibi, Deus meus. ;Je te chanterai en présence des anges, mon Dieu. 
ant9;Dignus est Agnus qui occísus est accípere glóriam et honórem. ;L’Agneau est digne, lui qui a été immolé, de recevoir gloire et honneur.
LB_soir;LB_Iac 2, 14. 17. 18b;
RB_soir;"R/. Ego dixi: Dómine, * Miserére mei. Ego. 
V/. Sana ánimam meam, quia peccávi tibi.* Miserére mei. Glória Patri. Ego.";"R/. J'ai dit : Seigneur, * aie pitié de moi. J'ai dit. 
V/.Guéris mon âme, car j'ai péché contre toi.* aie pitié de moi. Gloire au Père. J'ai dit."
magnificat;"Ecce sanus factus es; iam noli peccáre, ne detérius tibi áliquid contíngat. ";"Te voilà guéri; ne pèche plus, depeur qu'il ne t'arrive quelque chose de pire. "
preces_soir;preces_VII;
