HYMNUS_laudes;hy_Iam, Christe, sol iustítiæ;
ant1;Innocens mánibus et mundo corde ascéndet in montem Dómini. ;"L’innocent aux mains et au c&oelig;ur purs gravira lamontagne du Seigneur. "
ant2;Exaltáte Regem sæculórum in opéribus vestris. ;Exaltez le Roi des siècles par vos oeuvres. 
ant3;Rectos decet collaudátio. ;Aux hommes droits sied la louange. 
LB_matin;LB_Zac 12, 10-11a;
RB_matin;"R/. Ipse liberábit me * De láqueo venántium. Ipse. 
V/. Et a verbo malígno. * De láqueo venántium. Glória Patri. Ipse.";"R/. C'est lui qui m'a dégagé * des filets du chasseur. Il me. 
V/. Et des paroles haineuses. * Des filets du chasseur. Gloire au Père. C'est lui."
benedictus;Cum exaltavéritis Fílium hóminis, tunc cognoscétis quia ego sum, dicit Dóminus. ;Lorsque vous aurez élevé le Fils de l'homme, alors vous connaîtrez qui je suis. 
preces_matin;preces_VI;
oratio;Da nobis, quæsumus, Dómine, perseverántem in tua voluntáte famulátum, ut in diébus nostris et mérito et número pópulus tibi sérviens augeátur. Per Dóminum.;Seigneur, accorde-nous la grâce de persévérer dans lasoumission à ta volonté, pour que dans ces jours oùnous vivons, le peuple dévoué à ton service augmenteen nombr eet grandisse en sainteté. 
HYMNUS_tertiam;hy_Dei fide, qua vívimus;
HYMNUS_sextam;hy_Qua Christus hora sítiit;
HYMNUS_nonam;hy_Ternis ter horis númerus;
ant4;Advenérunt nobis dies pæniténtiæ ad rediménda peccáta, ad salvándas ánimas.;Les jours de la pénitence nous sont advenus, pour l'expiation des péchés, et le salut de nos âmes.
ant5;"Vivo ego, dicit Dóminus; nolo mortem peccatóris, sed ut magis convertátur et vivat.";Moi je vis, dit le Seigneur. Je ne prends pas plaisir dans la mort du pêcheur, mais à qu'il se convertisse et qu'il vive.
ant6;Per arma iustítiæ virtútis Dei, commendémus nosmetípsos in multa patiéntia.;Par les armes de la justice et de la force de Dieu, nous rendons recommandables d'une grande constance.                         
LB_3;LB_1 Cor 1, 18-19;
RB_3;"V/. Cor mundum crea in me, Deus. 
R/. Et spíritum firmum ínnova in viscéribus meis.";"V/.O Dieu, crée en moi un c&oelig;ur pur;  
R/. Et renouvelle au dedans de moi un esprit ferme."
LB_6;LB_1 Cor 1, 22-24;
RB_6;"V/. Avérte fáciem tuam a peccátis meis. 
R/. Et omnes iniquitátes meas dele.";"V/. Détourne ta face de mes péchés, 
R/. Efface toutes mes iniquités. "
LB_9;LB_1 Cor 1, 25. 27a;
RB_9;"V/. Sacrifícium Deo spíritus contribulátus. 
R/. Cor contrítum et humiliátum, Deus, non despícies.";"V/. Les sacrifices de Dieu, c'est un esprit brisé; 
R/. ô Dieu, tu ne dédaignes pas un c&oelig;ur brisé et contrit."
HYMNUS_vesperas;hy_Iesu, quadragenáriæ;
ant7;Tríbuit Dóminus victóriam Christo suo. ;Le Seigneur a donné la victoire à son Christ. 
ant8;Cantábimus et psallémus virtútes tuas. ;Nous chanterons et psalmodirons tes vertus. 
ant9;Fecísti nos, Dómine, regnum et sacerdótes Deo nostro. ;Le Seigneur nous a faits rois et prêtres de notre Dieu. 
LB_soir;LB_1 Cor 1, 27b-30;
RB_soir;"R/. Ego dixi: Dómine, * Miserére mei. Ego. 
V/. Sana ánimam meam, quia peccávi tibi.* Miserére mei. Glória Patri. Ego.";"R/. J'ai dit : Seigneur, * aie pitié de moi. J'ai dit. 
V/.Guéris mon âme, car j'ai péché contre toi.* aie pitié de moi. Gloire au Père. J'ai dit."
magnificat;"Qui me misit, mecum est, et non relíquit me solum; quia quæ plácita sunt ei fácio semper. ";Celui qui m'a envoyé est avec moi, et il ne m'a pas laissé tout seul, parce que je fais toujours ce qui lui plaît. 
preces_soir;preces_VII;
