HYMNUS_laudes;hy_Iam, Christe, sol iustítiæ;
ant1;Beáti qui hábitant in domo tua, Dómine. ;Heureux ceux qui habitent en votre maison, Seigneur.
ant2;Veníte, et ascendámus ad montem Dómini. ;Venez et montons à la montagne du Seigneur.
ant3;Cantáte Dómino, benedícite nómini eius. ;Chantez au Seigneur, bénissez son nom.
LB_matin;LB_Ex 19, 4-6a;
RB_matin;"R/. Ipse liberábit me * De láqueo venántium. Ipse. 
V/. Et a verbo malígno. * De láqueo venántium. Glória Patri. Ipse.";"R/. C'est lui qui m'a dégagé * des filets du chasseur. Il me. 
V/. Et des paroles haineuses. * Des filets du chasseur. Gloire au Père. C'est lui."
benedictus;Amen dico vobis, quia nemo prophéta accéptus est in pátria sua. ;Amen, je vous le dis, aucun prophète n'est bien reçu dans sa patrie.
preces_matin;preces_IV;
oratio;Ecclésiam tuam, Dómine, miserátio continuáta mundet et múniat, et, quia sine te non potest salva consístere, tuo semper múnere gubernétur. Per Dóminum.;"Seigneur, purifiez et fortifiez votre Église par le continuel effet de votre miséricorde ; et puisqu’elle ne peut subsister sans vous, conduisez-la toujours au moyen de votre grâce. "
HYMNUS_tertiam;hy_Dei fide, qua vívimus;
HYMNUS_sextam;hy_Qua Christus hora sítiit;
HYMNUS_nonam;hy_Ternis ter horis númerus;
ant4;Advenérunt nobis dies pæniténtiæ ad rediménda peccáta, ad salvándas ánimas.;Les jours de la pénitence nous sont advenus, pour l'expiation des péchés, et le salut de nos âmes.
ant5;"Vivo ego, dicit Dóminus; nolo mortem peccatóris, sed ut magis convertátur et vivat.";Moi je vis, dit le Seigneur. Je ne prends pas plaisir dans la mort du pêcheur, mais à qu'il se convertisse et qu'il vive.
ant6;Per arma iustítiæ virtútis Dei, commendémus nosmetípsos in multa patiéntia.;Par les armes de la justice et de la force de Dieu, nous rendons recommandables d'une grande constance.                         
LB_3;LB_Sap 11, 23-24a;
RB_3;"V/. Cor mundum crea in me, Deus. 
R/. Et spíritum firmum ínnova in viscéribus meis.";"V/.O Dieu, crée en moi un c&oelig;ur pur ;  
R/. Et renouvelle au dedans de moi un esprit ferme."
LB_6;LB_Ez 18, 23;
RB_6;"V/. Avérte fáciem tuam a peccátis meis. 
R/. Et omnes iniquitátes meas dele.";"V/. Détourne ta face de mes péchés, 
R/. Efface toutes mes iniquités. "
LB_9;LB_Is 58, 6a. 7;
RB_9;"V/. Sacrifícium Deo spíritus contribulátus. 
R/. Cor contrítum et humiliátum, Deus, non despícies.";"V/. Les sacrifices de Dieu, c'est un esprit brisé; 
R/. ô Dieu, tu ne dédaignes pas un c&oelig;ur brisé et contrit. "
HYMNUS_vesperas;hy_Iesu, quadragenáriæ;
ant7;Oculi nostri semper ad Dóminum, donec misereátur nostri. ;Nos yeux toujours tournés vers le Seigneur notre Dieu, jusqu’à ce qu’il ait pitié de nous.
ant8;Adiutórium nostrum in nómine Dómini, qui fecit cælum et terram. ;Notre secours est dans le nom du Seigneur qui a fait le ciel et la terre.
ant9;In Fílio suo elégit nos Deus in adoptiónem filiórum. ;En son Fils, Dieu nous a choisis comme fils adoptifs.
LB_soir;LB_Rom 12, 1-2;
RB_soir;"R/. Ego dixi: Dómine, * Miserére mei. Ego. 
V/. Sana ánimam meam, quia peccávi tibi.* Miserére mei. Glória Patri. Ego.";"R/. J'ai dit : Seigneur, * aie pitié de moi. J'ai dit. 
V/.Guéris mon âme, car j'ai péché contre toi.* aie pitié de moi. Gloire au Père. J'ai dit."
magnificat;Iesus, tránsiens per médium illórum, ibat. ;Jésus, passant au milieu d'eux, allait son chemin.
preces_soir;preces_V;
