HYMNUS_laudes;hy_Iam, Christe, sol iustítiæ;
ant1;Parátum cor meum, Deus, parátum cor meum.;"Mon c&oelig;ur est prêt, ô Dieu, mon c&oelig;ur est prêt. "
ant2;Induit me Dóminus induménto salútis et iustítiæ. ;Le Seigneur m’a revêtu des vêtements du salut et de la justice. 
ant3;Laudábo Deum meum in vita mea. ;Je louerai le Seigneur pendant ma vie. 
LB_matin;LB_Deut 7, 6b. 8-9;
RB_matin;"R/. Ipse liberábit me * De láqueo venántium. Ipse. 
V/. Et a verbo malígno. * De láqueo venántium. Glória Patri. Ipse.";"R/. C'est lui qui m'a dégagé * des filets du chasseur. Il me. 
V/. Et des paroles haineuses. * Des filets du chasseur. Gloire au Père. C'est lui."
benedictus;Qui verbum meum audit, et credit ei qui misit me, habet vitam ætérnam, dicit Dóminus. ;Celui qui entend ma parole et qui croit en celui qui m'envoie, a la vie éternelle, dit le Seigneur. 
preces_matin;preces_VIII;
oratio;Deus, qui et iustis præmia meritórum et peccatóribus véniam per pæniténtiam præbes, tuis supplícibus miserére, ut reátus nostri conféssio indulgéntiam váleat percípere delictórum. Per Dóminum.;Dieu qui réponds à la pénitence en récompensant les justes et en pardonnant aux pécheurs, aie pitié de nous, nous t'en supplions, et que l'aveu de nos fautes nous obtienne la grâce de ton pardon. 
HYMNUS_tertiam;hy_Dei fide, qua vívimus;
HYMNUS_sextam;hy_Qua Christus hora sítiit;
HYMNUS_nonam;hy_Ternis ter horis númerus;
ant4;Advenérunt nobis dies pæniténtiæ ad rediménda peccáta, ad salvándas ánimas.;Les jours de la pénitence nous sont advenus, pour l'expiation des péchés, et le salut de nos âmes.
ant5;"Vivo ego, dicit Dóminus; nolo mortem peccatóris, sed ut magis convertátur et vivat.";Moi je vis, dit le Seigneur. Je ne prends pas plaisir dans la mort du pêcheur, mais à qu'il se convertisse et qu'il vive.
ant6;Per arma iustítiæ virtútis Dei, commendémus nosmetípsos in multa patiéntia.;Par les armes de la justice et de la force de Dieu, nous rendons recommandables d'une grande constance.                         
LB_3;LB_Ez 18, 30b-32;
RB_3;"V/. Cor mundum crea in me, Deus. 
R/. Et spíritum firmum ínnova in viscéribus meis.";"V/.O Dieu, crée en moi un c&oelig;ur pur;  
R/. Et renouvelle au dedans de moi un esprit ferme."
LB_6;LB_Zac 1, 3b-4b;
RB_6;"V/. Avérte fáciem tuam a peccátis meis. 
R/. Et omnes iniquitátes meas dele.";"V/. Détourne ta face de mes péchés, 
R/. Efface toutes mes iniquités. "
LB_9;LB_Dan 4, 24b;
RB_9;"V/. Sacrifícium Deo spíritus contribulátus. 
R/. Cor contrítum et humiliátum, Deus, non despícies.";"V/. Les sacrifices de Dieu, c'est un esprit brisé; 
R/. ô Dieu, tu ne dédaignes pas un c&oelig;ur brisé et contrit. "
HYMNUS_vesperas;hy_Iesu, quadragenáriæ;
ant7;Mirábilis facta est sciéntia tua super me, Dómine. ;Ta science a fait sur moi des merveilles, Seigneur. 
ant8;Ego Dóminus scrutans cor et probans renes, qui do unicuíque secúndum viam suam. ;"Moi, le Seigneur, qui sonde les c&oelig;urs et qui éprouve les reins, pour rendre à chacun selon ses voies. "
ant9;In ipso cóndita sunt univérsa, et ómnia in ipso constant. ;En lui tout fut créé, et tout subsiste en lui. 
LB_soir;LB_Phil 2, 12b-15a;
RB_soir;"R/. Ego dixi: Dómine, * Miserére mei. Ego. 
V/. Sana ánimam meam, quia peccávi tibi.* Miserére mei. Glória Patri. Ego.";"R/. J'ai dit : Seigneur, * aie pitié de moi. J'ai dit. 
V/.Guéris mon âme, car j'ai péché contre toi.* aie pitié de moi. Gloire au Père. J'ai dit."
magnificat;"Non possum ego a meípso fácere quidquam, sed sicut áudio et iúdico; et iudícium meum iustum est, dicit Dóminus. ";"Je ne peux rien faire de ma propre autorité, mais comme j'entends, je juge ; et mon jugement est juste, dit le Seigneur. "
preces_soir;preces_IX;
