HYMNUS_laudes;hy_Iam, Christe, sol iustítiæ;;
ant1;Cor contrítum et humiliátum, Deus, non despícies.;"Ô Dieu, tu ne dédaignes pas un c&oelig;ur brisé et contrit.";
ant2;Cum irátus fúeris, Dómine, misericórdiæ recordáberis.;Dans ta colère, Seigneur, souviens-toi d'avoir pitié.;
ant3;Lauda, Ierúsalem, Dóminum.;Loue, Jérusalem, le Seigneur.;
LB_matin;LB_Is 53, 11b-12;;
RB_matin;"R/. Ipse liberábit me * De láqueo venántium. Ipse. 
V/. Et a verbo malígno. * De láqueo venántium. Glória Patri. Ipse.";"R/. C'est lui qui m'a dégagé * des filets du chasseur. Il me. 
V/. Et des paroles haineuses. * Des filets du chasseur. Gloire au Père. C'est lui.";
benedictus;Malos male perdet, et víneam suam locábit áliis agrícolis, qui reddant ei fructum tempóribus suis.;Il frappera sans pitié ces misérables, et louera sa vigne à d'autres vignerons, qui lui en donneront les fruits en leur temps.;Mt XXI, 41
preces_matin;preces_XIII;;
oratio;Da, quæsumus, omnípotens Deus, ut, sacro nos purificánte pæniténtiæ stúdio, sincéris méntibus ad sancta ventúra fácias perveníre. Per Dóminum.;"Faites, ô Dieu tout-puissant, que purifi&eacute;s par ce jeûne sacré, nous parvenions avec un c&oelig;ur sincère aux saintes solennités qui approchent.";
HYMNUS_tertiam;hy_Dei fide, qua vívimus;;
HYMNUS_sextam;hy_Qua Christus hora sítiit;;
HYMNUS_nonam;hy_Ternis ter horis númerus;;
ant4;Advenérunt nobis dies pæniténtiæ ad rediménda peccáta, ad salvándas ánimas.;Les jours de la pénitence nous sont advenus, pour l'expiation des péchés, et le salut de nos âmes.;
ant5;"Vivo ego, dicit Dóminus; nolo mortem peccatóris, sed ut magis convertátur et vivat.";Moi je vis, dit le Seigneur. Je ne prends pas plaisir dans la mort du pêcheur, mais à qu'il se convertisse et qu'il vive.;
ant6;Per arma iustítiæ virtútis Dei, commendémus nosmetípsos in multa patiéntia.;Par les armes de la justice et de la force de Dieu, nous rendons recommandables d'une grande constance.                         ;
LB_3;LB_Is 55, 3;;
RB_3;"V/. Cor mundum crea in me, Deus. 
R/. Et spíritum firmum ínnova in viscéribus meis.";"V/.O Dieu, crée en moi un coeur pur;  
R/. Et renouvelle au dedans de moi un esprit ferme.";
LB_6;LB_Cf. Ier 3, 12b. 14A;;
RB_6;"V/. Avérte fáciem tuam a peccátis meis. 
R/. Et omnes iniquitátes meas dele.";"V/. Détourne ta face de mes péchés, 
R/. Efface toutes mes iniquités. ";
LB_9;LB_Iac 1, 27;;
RB_9;"V/. Sacrifícium Deo spíritus contribulátus. 
R/. Cor contrítum et humiliátum, Deus, non despícies.";"V/. Les sacrifices de Dieu, c'est un esprit brisé; 
R/. ô Dieu, tu ne dédaignes pas un coeur brisé et contrit. ";
HYMNUS_vesperas;hy_Iesu, quadragenáriæ;;
ant7;Dómine, líbera ánimam meam de morte, pedes meos a lapsu.;Seigneur, libère mon âme de la mort et mes pieds du faux-pas.;
ant8;Auxílium meum a Dómino, qui fecit cælum et terram.;Mon secours vient du Seigneur, qui a fait le ciel et la terre.;
ant9;Iustæ et veræ sunt viæ tuæ, Rex sæculórum.;Tes voies sont justes et vraies, Roi des siècles.;
LB_soir;LB_Iac 5, 16. 19-20;;
RB_soir;"R/. Ego dixi: Dómine, * Miserére mei. Ego. 
V/. Sana ánimam meam, quia peccávi tibi.* Miserére mei. Glória Patri. Ego.";"R/. J'ai dit : Seigneur, * aie pitié de moi. J'ai dit. 
V/.Guéris mon âme, car j'ai péché contre toi.* aie pitié de moi. Gloire au Père. J'ai dit.";
magnificat;Quæréntes Iesum tenére, timuérunt turbam, quia sicut prophétam eum habébant.;"Et ils cherchaient à se saisir de lui ; mais ils craignaient le peuple, qui le regardait comme un prophète.";Mt XXI, 46
preces_soir;preces_XIV;;
