HYMNUS_laudes;hy_Precémur omnes cérnui;
ant1;Super voces aquárum multárum, testimónia tua, Dómine, credibília facta sunt nimis.;Plus que la voix des grandes eaux, tes témoignages sont immuables.
ant2;"Benedícite, fontes, Dómino; laudáte et superexaltáte eum in sæcula.";Bénissez, fontaines, le Seigneur, A lui grande exaltation dans les siècles !
ant3;Reges terræ et omnes pópuli, laudáte Deum.;Louez-le rois de la terre et tous les peuples.
LB_matin;LB_Neh 8, 9b. 10b;
RB_matin;"R/. Christe, Fili Dei vivi, * Miserére nobis. Christe. 
V/. Qui attrítus es propter scélera nostra.* Miserére nobis. Glória Patri. Christe.";"R/. O Christ, fils du Dieu vivant, * Aie pitié de nous. O Christ. 
V/. Toi qui fus broyé pour nos iniquités.* Aie pité de nous. Gloire au Père. O Christ."
preces_matin;preces_I;
HYMNUS_tertiam;hy_Dei fide, qua vívimus;
HYMNUS_sextam;hy_Qua Christus hora sítiit;
HYMNUS_nonam;hy_Ternis ter horis númerus;
ant4;Advenérunt nobis dies pæniténtiæ ad rediménda peccáta, ad salvándas ánimas.;Les jours de la pénitence nous sont advenus, pour l'expiation des péchés, et le salut de nos âmes.
ant5;"Vivo ego, dicit Dóminus; nolo mortem peccatóris, sed ut magis convertátur et vivat.";Moi je vis, dit le Seigneur. Je ne prends pas plaisir dans la mort du pêcheur, mais à qu'il se convertisse et qu'il vive.
ant6;Per arma iustítiæ virtútis Dei, commendémus nosmetípsos in multa patiéntia.;Par les armes de la justice et de la force de Dieu, nous rendons recommandables d'une grande constance.                         
LB_3;LB_1 Th 4, 1. 7;
RB_3;"V/. Cor mundum crea in me, Deus. 
R/. Et spíritum firmum ínnova in viscéribus meis.";"V/.O Dieu, crée en moi un coeur pur;  
R/. Et renouvelle au dedans de moi un esprit ferme."
LB_6;LB_Is 30, 15. 18;
RB_6;"V/. Avérte fáciem tuam a peccátis meis. 
R/. Et omnes iniquitátes meas dele.";"V/. Détourne ta face de mes péchés, 
R/. Efface toutes mes iniquités. "
LB_9;LB_Deut 4, 29-31;
RB_9;"V/. Sacrifícium Deo spíritus contribulátus. 
R/. Cor contrítum et humiliátum, Deus, non despícies.";"V/. Les sacrifices de Dieu, c'est un esprit brisé; 
R/. ô Dieu, tu ne dédaignes pas un coeur brisé et contrit. "
HYMNUS_vesperas;hy_Audi, benígne Cónditor;
ant7;Dómine, rex omnípotens, líbera nos propter nomen tuum, et da nobis locum pæniténtiæ.;Seigneur, Roi tout-puissant, libère-nous à caus de Ton Nom, et donne-nous 
ant8;Redémpti sumus pretióso sánguine agni immaculáti Christi.;Nous sommes sauvés par le précieux sang del'aneau immaculé, le Christ.
ant9;Vere languóres nostros ipse tulit, et dolóres nostros ipse portávit.;Vraiment c'était nos maladies qu'il portait, etnos douleurs dont il s'était chargé.
ps9;NT8;
LB_soir;LB_Cf. 1 Cor 9, 24-25;
RB_soir;"R/. Atténde, Dómine, et miserére, * Quia peccávimus tibi. Atténde. 
V/. Exáudi, Christe, supplicántum preces. * Quia peccávimus tibi. Glória Patri. Atténde.";"R/. Écoute-nous, Seigneur, et aie pitié de nous, * car nous avons péché contre toi. Ecoute. 
V/. Exauce, ô Christ, nos prières suppliantes. * car nous avons péché contre toi. Gloire au Père. Ecoute."
preces_soir;preces_II;
