RB_matin;R/. Ipse liberábit me * De láqueo venántium. <br /> V/. Et a verbo malígno. * De láqueo venántium. Glória Patri.;R/. C'est lui qui me délivrera, * du filet du chasseur. <br />V/. Et de la parole maléfique. * du filet du chasseur. Gloire au Père.
HYMNUS_laudes;hy_Iam, Christe, sol iustitiæ;
verset_matin;V/. Angelis sui Deus mandábit de te.<br />R/. Ut custódiant te in ómnibus viis tuis.;V/. Dieu donne mission à ses anges.<br />R/. De te protéger sur tous tes chemins.
HYMNUS_tertiam;hy_Dei fide, qua vivimus;
HYMNUS_sextam;hy_Qua Christus hora sitiit;
HYMNUS_nonam;hy_Ternis ter horis numerus;
ant4;Advenérunt nobis dies pæniténtiæ ad rediménda peccáta, ad salvándas ánimas.;Les jours de la pénitence nous sont advenus, pour l'expiation des péchés, et le salut de nos âmes.
ant5;Vivo ego, dicit Dóminus : nolo mortem peccatóris, sed ut magis convertátur et vivat.;Aussi vrai que je vis, dit le Seigneur, je ne veux pas la mort du pécheur, mais plutôt qu'il se convertisse, et qu'il vive.
ant6;Per arma iustítiæ virtútis Dei commendémus nosmetípsos in multa patiéntia.;Par les armes de la justice et de la force de Dieu, nous rendons recommandables d'une grande constance.
RB_3;V/. Cor mundum crea in me, Deus <br /> R/. Et spíritum firmum ínnova in viscéribus meis.;V/. Crée en moi un cœur pur, ô Dieu <br /> R/. Renouvelle et affermis au fond de moi mon esprit.
RB_6;V/. Avérte fáciem tuam a peccátis meis. <br />  R/. Et omnes iniquitátes meas dele.;V/. Détourne ta face de mes fautes. <br /> R/. Enlève tous mes péchés.
RB_9;V/. Sacrfícium Deo spíritus contribulátus. <br />  R/. Cor contrítum et humiliátum, Deus, non despícies.;V/. Le sacrifice qui plaît à Dieu, c'est un esprit brisé. <br /> R/. Tu ne repousses pas, ô Dieu, un cœur brisé et humilié.
RB_soir;R/. Ego dixi : Dómine, * Miserére mei. <br /> V/. Sana ánimam meam, quia peccávi tibi. * Miserére mei. <br /> V/. Glória Patri.;R/. J'ai dit : Seigneur, * prends pitié de moi. <br /> V/. Guéris mon âme, car j'ai péché contre toi. * Prends pitié de moi. <br /> V/. Gloire au Père.
HYMNUS_vesperas;hy_Iesu, quadragenariæ;
verset_soir;R/. Alis suis obumbrábit tibi.<br />V/. Et sub pennas eius confúgies. ;R/. Il t'abritera de ses ailes.<br />V/. À leur abri tu trouveras un refuge.
