HYMNUS_laudes;hy_Magnis prophétæ;
ant1;"Egrediétur Dóminus de loco sancto suo; véniet, ut salvet pópulum suum.";Le Seigneur sortira de son saint lieu : il va venir pour sauver son peuple.
ant2;"Urbs fortitúdinis nostræ Sion, Salvátor ponétur in ea murus et antemurále; aperíte portas, quia nobíscum Deus, allelúia.";Sion est la ville de notre force, le Sauveur y sera établi comme rempart et bastion : ouvrez les portes, car Dieu est avec nous.
ant3;Ut cognoscámus, Dómine, in terra viam tuam, in ómnibus géntibus salutáre tuum.;Que nous connaissions, Seigneur, votre voie sur la terre : votre salut parmi toutes les nations.
HYMNUS_tertiam;hy_Certum tenéntes;
HYMNUS_sextam;hy_Dicámus laudes;
HYMNUS_nonam;hy_Ternis horárum;
HYMNUS_vesperas;hy_Verbum salútis;
ant7;"Egrediétur Dóminus de loco sancto suo; véniet, ut salvet pópulum suum.";Le Seigneur sortira de son saint lieu : il va venir pour sauver son peuple.
ant8;"Urbs fortitúdinis nostræ Sion, Salvátor ponétur in ea murus et antemurále; aperíte portas, quia nobíscum Deus, allelúia.";Sion est la ville de notre force, le Sauveur y sera établi comme rempart et bastion : ouvrez les portes, car Dieu est avec nous.
ant9;Ut cognoscámus, Dómine, in terra viam tuam, in ómnibus géntibus salutáre tuum.;Que nous connaissions, Seigneur, votre voie sur la terre : votre salut parmi toutes les nations.
