HYMNUS_laudes;hy_Magnis prophétæ;
ant1;Cánite tuba in Sion, quia prope est dies Dómini: ecce véniet ad salvándum nos, allelúia. ;Sonnez de la trompette en Sion, car le jour du Seigneur est proche : voici qu'il vient pour nous sauver. Alléluia.
ant2;Dóminus véniet, occúrrite illi, dicéntes: Magnum princípium, et regni eius non erit finis: Deus fortis, Dominátor, Princeps pacis, allelúia.;Le Seigneur va venir, allez à sa rencontre en disant : grande souveraineté, et il n'y aura pas de fin à son rège ! Dieu, puissant souverain, prince de la paix ! Alléluia.
ant3;Omnípotens Sermo tuus, Dómine, a regálibus sédibus véniet, allelúia.;Votre Parole toute-puissante, Seigneur, est venue des demeures royales. Alléluia.
HYMNUS_tertiam;hy_Certum tenéntes;
HYMNUS_sextam;hy_Dicámus laudes;
HYMNUS_nonam;hy_Ternis horárum;
HYMNUS_vesperas;hy_Verbum salútis;
ant7;Intuémini quam gloriósus sit iste, qui ingréditur ad salvándos pópulos. ;Regardez comme il est grand, plein de gloire celui qui fait son entrée pour sauver les peuples.
ant8;Erunt prava in dirécta et áspera in vias planas. Veni, Dómine, et noli tardáre, allelúia. ;Les passages tortueux seront en lignes droites, et les rocailleux, en routes aplanies : venez, Seigneur, et ne tardez pas. Alléluia.
ant9;Multiplicábitur eius impérium, et pacis non erit finis, allelúia. ;Son pouvoir s’étendra, et à sa paix il n’y aura pas de fin. Alléluia.
