HYMNUS_laudes;hy_Magnis prophétæ;
ant1;De Sion véniet qui regnatúrus est: Dóminus, Emmánuel magnum nomen eius.;De Sion, il viendra, le Seigneur qui va régner : Emmanuel est son grand nom.
ant2;Constántes estóte, vidébitis auxílium Dómini super vos.;Soyez fermes : vous verrez le salut que le Seigneur vous réserve.
ant3;Ego autem ad Dóminum aspíciam, et exspectábo Deum, salvatórem meum.;Et moi, je regarderai vers le Seigneur, et j'attendrai Dieu mon Sauveur.
HYMNUS_tertiam;hy_Certum tenéntes;
HYMNUS_sextam;hy_Dicámus laudes;
HYMNUS_nonam;hy_Ternis horárum;
HYMNUS_vesperas;hy_Verbum salútis;
ant7;De Sion véniet qui regnatúrus est: Dóminus, Emmánuel magnum nomen eius.;De Sion, il viendra, le Seigneur qui va régner : Emmanuel est son grand nom.
ant8;Constántes estóte, vidébitis auxílium Dómini super vos.;Soyez fermes : vous verrez le salut que le Seigneur vous réserve.
ant9;Ego autem ad Dóminum aspíciam, et exspectábo Deum, salvatórem meum.;Et moi, je regarderai vers le Seigneur, et j'attendrai Dieu mon Sauveur.
