HYMNUS_laudes;hy_Aurora lucis rutilat;;
ant1;Christus se trádidit pro nobis oblatiónem et hóstiam Deo, allelúia.;Le Christ s'est livré lui-même à Dieu pour nous comme une oblation, alléluia.;Ep V 2
ant2;Ierúsalem, cívitas Dei, luce spléndida fulgébis, allelúia.;Jérusalem, cité de Dieu, tu brilleras d'une éclatante lumière, alléluia.;Tob XIII 11.13
ant3;Vidi Ierúsalem novam, descendéntem de cælo, allelúia.;Je vis descendre du ciel une Jérusalem nouvelle, alléluia.;Ap XXI 2
LB_matin;LB_Act 5, 30-32;;
RB_matin;"R/. Surréxit Dóminus de sepúlcro,* Allelúia, allelúia. Surréxit. 
V/. Qui pro nobis pepéndit in ligno. *Allelúia, allelúia. Glória Patri. Surréxit.";"R/. Le Seigneur s'est relevé du tombeau,* Alléluia, alléluia. Le Seigneur.
V/. Lui qui pour nous a pendu sur le bois. *Alléluia, alléluia. Gloire au Père. Le Seigneur.";
benedictus;Vado paráre vobis locum, et íterum accípiam vos ad meípsum, ut ubi sum ego et vos sitis, allelúia.;Je vais vous préparer une place, et je vous prendrai avec  moi, afin que là où je suis, vous y soyez aussi, alléluia.;Jn XIV 2-3
preces_matin;preces_XVII;;
oratio_laudes;Deus, qui et libertátis nostræ auctor es et salútis, exáudi supplicántium voces, et, quos sánguinis Fílii tui effusióne redemísti, fac ut per te vívere et perpétua in te váleant incolumitáte gaudére. Per Dóminum.;Ô Dieu qui es l’auteur de notre liberté et de notre salut, écoute favorablement les voix de ceux qui te supplient, et, ceux que tu as rachetés par l’effusion du sang de ton Fils, fais qu’ils soient dignes de vivre par toi et de se réjouir pour toujours en toi de ton salut.;
HYMNUS_tertiam;hy_Iam surgit hora tértia;;
HYMNUS_sextam;hy_Veníte, servi, súpplices;;
HYMNUS_nonam;hy_Hæc hora, quæ resplénduit;;
ant4;Allelúia, allelúia, allelúia.;Alléluia, alléluia, alléluia.;
ant5;Allelúia, allelúia, allelúia.;Alléluia, alléluia, alléluia.;
ant6;Allelúia, allelúia, allelúia.;Alléluia, alléluia, alléluia.;
LB_3;LB_Act 2, 32. 36;;
RB_3;"V/. Surréxit Dóminus vere, allelúia. 
R/. Et appáruit Simóni, allelúia.";"V/. Le Seigneur est vraiment ressuscité, alléluia.
R/. Et il est apparu à Simon, alléluia.";Luc XXIV 34
oratio_3;Deus, qui et libertátis nostræ auctor es et salútis, exáudi supplicántium voces, et, quos sánguinis Fílii tui effusióne redemísti, fac ut per te vívere et perpétua in te váleant incolumitáte gaudére. Per Dóminum.;Ô Dieu qui es l’auteur de notre liberté et de notre salut, écoute favorablement les voix de ceux qui te supplient, et, ceux que tu as rachetés par l’effusion du sang de ton Fils, fais qu’ils soient dignes de vivre par toi et de se réjouir pour toujours en toi de ton salut.;
LB_6;LB_Gal 3, 27-28;;
RB_6;"V/. Gavísi sunt discípuli, allelúia. 
R/. Viso Dómino, allelúia.";"V/. Les disciples furent remplis de joie, alléluia 
R/. En voyant le  Seigneur, alléluia.";Jn XX 20
oratio_6;Deus, qui et libertátis nostræ auctor es et salútis, exáudi supplicántium voces, et, quos sánguinis Fílii tui effusióne redemísti, fac ut per te vívere et perpétua in te váleant incolumitáte gaudére. Per Dóminum.;Ô Dieu qui es l’auteur de notre liberté et de notre salut, écoute favorablement les voix de ceux qui te supplient, et, ceux que tu as rachetés par l’effusion du sang de ton Fils, fais qu’ils soient dignes de vivre par toi et de se réjouir pour toujours en toi de ton salut.;
LB_9;LB_1 Cor 5, 7-8;;
RB_9;"V/. Mane nobíscum, Dómine, allelúia. 
R/. Quóniam advesperáscit, allelúia.";"V/. Reste avec nous, Seigneur, alléluia.
R/. Car le soir tombe, alléluia.";Luc XXIV 29
oratio_9;Deus, qui et libertátis nostræ auctor es et salútis, exáudi supplicántium voces, et, quos sánguinis Fílii tui effusióne redemísti, fac ut per te vívere et perpétua in te váleant incolumitáte gaudére. Per Dóminum.;Ô Dieu qui es l’auteur de notre liberté et de notre salut, écoute favorablement les voix de ceux qui te supplient, et, ceux que tu as rachetés par l’effusion du sang de ton Fils, fais qu’ils soient dignes de vivre par toi et de se réjouir pour toujours en toi de ton salut.;
HYMNUS_vesperas;hy_Ad cenam Agni próvidi;;
ant7;Sic Deus diléxit mundum, ut Fílium suum unigénitum daret, allelúia.;Dieu a tellement aimé le monde, qu'il a donné son Fils unique, alléluia.;Jn III 16
ant8;Regi sæculórum, immortáli et invisíbili, omnis honor et glória, allelúia.;Au Roi des siècles, au Dieu immortel et invisible,toute honneur et toute gloire, alléluia.;Cf 1Ti I 17
ant9;Fortitúdo mea et laus mea Dóminus, et factus est mihi in salútem, allelúia.;Ma force et ma louange c'est le Seigneur, Il a été pour moi le salut, alléluia.;Is XII 2
LB_soir;LB_Hebr 5, 8-10;;
RB_soir;"R/. Gavísi sunt discípuli, *Allelúia, allelúia. Gavísi. 
V/. Viso Dómino. * Allelúia, allelúia. Glória Patri. Gavísi.";"R/. Les disciples furent emplis de joie, *Alléluia, alléluia. Les disciples. 
V/. En voyant le Seigneur. * Alléluia, alléluia. Gloire au Père. Les disciples.";Jn XX 20
magnificat;Pastor bonus ánimam suam pósuit pro óvibus suis, allelúia.;Le bon pasteur donne sa vie pour ses brebis, alléluia.;Jn X 11
