HYMNUS_laudes;hy_Ætérne_rerum_cónditor;
verset_matin;R/. Dóminus regnávit ! Decórem indútus est.<br />V/. Indútus est Dóminus, fortitúdine præcínxit se.;R/. Le Seigneur est roi, il s'est vêtu de magnificence.<br />V/. Le Seigneur a revêtu sa force.
ant1;Allelúia, allelúia.;Alléluia, alléluia.
ant2;;
ant3;;
antl4;Benedíctus es in firmaménto cæli * et laudábilis in sæcula, Deus noster.;Béni sois-tu au firmament, dans le ciel: à toi, louange éternellement, notre Dieu.
antl5;Allelúia, allelúia, allelúia.;Alléluia, alléluia, alléluia.
LB_matin;LB_Ap7.10b-12;
RB_matin;"R/. Christe, Fili Dei vivi,  * Miserére nobis. Christe. 
V/. Qui sedes ad déxteram Patris.  * Miserére nobis. Glória Patri. Christe.";"R/. O Christ, Fils du Dieu vivant,  * Prends pitié de nous. O Christ. 
V/. Toi qui sièges à la droite du Père.  * Prends pitié de nous. Gloire au Père. O Christ."
benedictus;<i>Antiphona propria.</i>;<i>Antienne propre</i>
oratio_laudes;<i>Oratio propria</i>;<i>Oraison propre</i>
preces_matin;preces_II;
HYMNUS_tertiam;hy_Nunc_Sancte_nobis_Spíritus;
HYMNUS_sextam;hy_Rector_potens_verax_Deus;
HYMNUS_nonam;hy_Rerum_Deus_tenax_vigor;
ant4;Allelúia, allelúia, allelúia.;Alléluia, alléluia, alléluia.
ant5;Allelúia, allelúia, allelúia.;Alléluia, alléluia, alléluia.
ant6;Allelúia, allelúia, allelúia.;Alléluia, alléluia, alléluia.
LB_3;LB_I_Io4.16;Lecture brève (1 Io 4, 16)
RB_3;"V/. Inclína cor meum, Deus, in testimónia tua. 
R/. In via tua vivífica me.";"V/. Incline mon cœur, Dieu, vers tes exigences
R/. Dans tes voies, vivifie-moi."
oratio_3;;
LB_6;LB_Gal6.7-8;Lecture brève (Gal 6, 7-8)
RB_6;"V/. In ætérnum, Dómine, verbum tuum. 
R/. In generatiónem et generatiónem véritas tua.";"V/. Ta parole, Seigneur, demeure pour l’éternité
R/. et ta vérité pour les générations."
oratio_6;;
LB_9;LB_Gal6.9-10;
RB_9;"V/. Clamávi in toto corde meo, exáudi me, Dómine. 
R/. Iustificatiónes tuas servábo.";"V/. Je crie de tout mon cœur, exauce-moi, Seigneur.
R/. Et je garderai tes commandements"
oratio_9;;
HYMNUS_vesperas;hy_Lucis_creátor_óptime;
verset_soir;"R/. Christe, Fili Dei vivi,  * Miserére nobis. Christe.<br /> 
V/. Qui sedes ad déxteram Patris.  * Miserére nobis. Glória Patri. Christe.";"R/. O Christ, Fils du Dieu vivant,  * Prends pitié de nous. O Christ.<br /> 
V/. Toi qui sièges à la droite du Père.  * Prends pitié de nous. Gloire au Père. O Christ."
ant7;Dixit Dóminus Dómino meo: «Sede a dextris meis.;Le Seigneur a dit a mon Seigneur : Assieds-toi à ma droite.
ant8;Fidélia ómnia mandáta eius, confirmáta in sæculum sæculi.;Tous ses préceptes sont immuables, affermis pour les siècles des siècles.
ant9;In mandátis eius cupit nimis.;Il met toute sa joie à observer ses préceptes.
antv10;Sit nomen Domini benedictum.;Que le nom du Seigneur soit béni.
LB_soir;LB_2 Cor 1, 3-5;Lecture brève (2 Cor 1, 3-4)
RB_soir;R/. Benedíctus es, Dómine,  * In firmaménto cæli. Benedíctus. V/. Et laudábilis et gloriósus in sæcula.  * In firmaménto cæli. Glória Patri. Benedíctus.;R/. Tu es béni, Seigneur,  * Au firmament du ciel. Tu es béni. V/. Digne d'être loué et glorifié dans les siècles. Au firmament. Gloire au Père. Tu es.
magnificat;<i>Antiphona propria.</i>;<i>Antienne propre</i>
oratio_vesperas;<i>Oratio propria</i>;<i>Oraison propre</i>
preces_soir;preces_III;
