HYMNUS_laudes;hy_Pergráta mundo núntiat;
verset_matin;V/. Repléti sumus mane misericórdia tua.<br />R/. Exsultávimus, et delectáti sumus.;R/. Dès le matin nous sommes remplis de ta miséricorde.<br />V/. Elle fait notre joie et nos délices.
ant1;Dele iniquitátem meam. ;Efface mes transgressions.
ant2;Salutáre vultus mei et Deus meus.;Le salut de ma face et mon Dieu !
ant3;"Quóniam in te confidit ánima mea;";En toi mon âme se confit.
antl4;Cunctis diébus vitæ nostræ salvos nos fac, Dómini.;Tous les jours de notre vie tu fais notre salut, Seigneur. 
antl5;Omnes ángeli eius, laudáte Dóminum de cælis.;Tous ses anges, louez le Seigneur du haut des cieux.
LB_matin;LB_Rom 13, 11b. 12-13a;
RB_matin;"R/. Deus meus, adiútor meus,  * Et sperábo in eum. Deus meus. 
V/. Refúgium meum et liberátor meus.  * Et sperábo in eum. Glória Patri. Deus meus.";"R/. Mon Dieu, tu es mon secours, et j’espère en toi. Mon Dieu.
V/. Tu es mon refuge et mon libérateur. Gloire u Père. Mon Dieu."
benedictus;Eréxit nobis Dóminus cornu salútis, sicut locútus est per os prophetárum suórum.;Le Seigneur a érigé pour nous la corne du salut, comme il l’avait dit par la bouche de ses prophètes.
preces_matin;preces_VI;
oratio_laudes;Matutína súpplicum vota, Dómine, propítius intuére, et occúlta cordis nostri remédio tuæ clarífica pietátis, ut desidéria tenebrósa non téneant, quos lux cæléstis grátiæ reparávit. Per Dóminum.;Nos demandes suppliantes du matin, Seigneur, regarde-les avec bienveillance, et  de ……….. Pour que des désirs de ténèbres ne tiennent pas ceux que la lumière de la grâce céleste a restaurés.
HYMNUS_tertiam;hy_Nunc_Sancte_nobis_Spíritus;
HYMNUS_sextam;hy_Rector_potens_verax_Deus;
HYMNUS_nonam;hy_Rerum_Deus_tenax_vigor;
ant4;Clamavi, et exaudivit me.;Je crie, et tu m'exauces.
ant5;Qui habitas in caelis, miserere nobis.;Toi qui habites dans les cieux, aies pitié de nous.
