"&nbsp;";
"&nbsp;";
"&nbsp;";
III;III
"Aperíte mihi portas iustítiæ; * ingréssus in eas confitébor Dómino. ";Ouvrez-moi les portes de la justice : j’y entrerai pour louer le Seigneur. 
"Hæc porta Dómini; * iusti intrábunt in eam.";Voici la porte du Seigneur : les justes seuls y ont accès.
Confitébor tibi, quóniam exaudísti me * et factus es mihi in salútem. ;Je te loue de m’avoir exaucé, de t’être fait mon sauveur.
"Lápidem, quem reprobavérunt ædificántes, * hic factus est in caput ánguli; ";La pierre mise au rebut par les maçons est devenue la pierre d’angle.
a Dómino factum est istud * et est mirábile in óculis nostris. ;C’est le Seigneur qui a fait ce prodige, et nos yeux le contemlent avec admiration.
Hæc est dies, quam fecit Dóminus: * exsultémus et lætémur in ea.;Voici le jour que le Seigneur a fait. Passons-le dans l’allégresse et dans la joie.
"O Dómine, salvum me fac; * o Dómine, da prosperitátem!";O Seigneur, sauve-moi ! O Seigneur, donne-moi la prospérité ! Bénisoit celui qui vient au nom du Seigneur !
Benedíctus, qui venit in nómine Dómini. * Benedícimus vobis de domo Dómini. ;De la maison du Seigneur nous vous bénissons. Le Seigneur est Dieu, et sa lumière a brillé pour nous.
Deus Dóminus et illúxit nobis. * Instrúite sollemnitátem in ramis condénsis usque ad córnua altáris.;Faites de ce jour une solennité : ornez les cornes de l‘autel.
Deus meus es tu, et confitébor tibi, * Deus meus, et exaltábo te. ;"Tu es mon Dieu, je te louerai ; tu es mon Dieu, je t’exalterai."
Confitémini Dómino, quóniam bonus, * quóniam in sæculum misericórdia eius.;Je te louerai de m’avoir exaucé et de têtre fait mon sauveur.
