Psalmus 138 (139), 1-18. 23-24;Psaume 138 (139), 1-18. 23-24
Dominus intuens omnia;Le Seigneur voit tout
Quis cognovit sensum Domini? Aut quis consiliarius eius fuit? (Rom 11, 34).;Qui a connu la pensée du Seigneur ? Qui a été son conseiller ?
I;I
Dómine, scrutátus es et cognovísti me, * tu cognovísti sessiónem meam  et resurrectiónem meam. ;Le Seigneur, tu me sondes et tu me connais, tu sais quand je suis assis ou levé, 
Intellexísti cogitatiónes meas de longe, * sémitam meam et accúbitum meum investigásti. ;tu découvres ma pensée de loin. tu m'observes quand je suis en marche ou couché, 
Et omnes vias meas perspexísti,  quia nondum est sermo in língua mea, * et ecce, Dómine, tu novísti ómnia.;et toutes mes voies te sont familières. la parole n'est pas encore sur ma langue, que déjà, le Seigneur, tu la connais entièrement. 
A tergo et a fronte coartásti me * et posuísti super me manum tuam. ;En avant et en arrière tu m'entoures, et tu mets ta main sur moi: 
Mirábilis nimis facta est sciéntia tua super me, * sublímis, et non attíngam eam.;Science trop merveilleuse pour moi, elle est trop élevée pour que j'y puisse atteindre! 
Quo ibo a spíritu tuo *et quo a fácie tua fúgiam? ;Où aller loin de ton esprit, où fuir loin de ta face?
"Si ascéndero in cælum, tu illic es; * si descéndero in inférnum, ades. ";"Si je monte aux cieux, tu y es; si je me couche dans le schéol, te voilà! "
Si súmpsero pennas auróræ * et habitávero in extrémis maris, ;Si je prends les ailes de l'aurore, et que j'aille habiter aux confins de la mer, 
étiam illuc manus tua dedúcet me, * et tenébit me déxtera tua. ;Là encore ta main me conduira, et ta droite me saisira. 
Si díxero: «Fórsitan ténebræ cómpriment me, * et non illuminátio erit circa me» ,;Et je dis: Au moins les ténèbres me couvriront, et la nuit sera la seule lumière qui m'entoure!.. 
étiam ténebræ non obscurabúntur a te, et nox sicut dies illuminábitur * —sicut ténebræ eius ita et lumen eius —.;"Les ténèbres mêmes n'ont pas pour toi d'obscurité; pour toi la nuit brille comme le jour, et les ténèbres comme la lumière. "
