Psalmus 39 (40), 2-14. 17-18;Psaume 39 (40), 2-14. 17-18
Gratiarum actio et auxilii petitio;Action de grâce et demande d’aide
Hostiam et oblationem noluisti, corpus autem aptasti mihi (Hebr 10, 5).;Tu n’as voulu ni sacrifice,ni offrande, mais tu m’as formé un corps (Hebr 10, 5).
I;I
Exspéctans exspectávi Dóminum, * et inténdit mihi.;J'ai mis dans le Seigneur toute mon espérance : il s'est incliné vers moi,
"Et exaudívit clamórem meum * et edúxit me de lacu misériæ et de luto fæcis;";"il a écouté mes cris. II m'a retiré de la fosse de perdition, de la fange du bourbier ;"
et státuit super petram pedes meos * et firmávit gressus meos.;il a dressé mes pieds sur le rocher, il a affermi mes pas. 
Et immísit in os meum cánticum novum, * carmen Deo nostro.;"Il a mis dans ma bouche un cantique nouveau, une louange à notre Dieu ;"
Vidébunt multi et timébunt * et sperábunt in Dómino.;beaucoup le voient, et ils révèrent le Seigneur, ils se confient en lui. 
Beátus vir, qui pósuit Dóminum spem suam * et non respéxit supérbos et declinántes in mendácium.;Heureux l'homme qui a mis dans le Seigneur sa confiance, et qui ne se tourne pas vers les orgueilleux, et vers ceux que le mensonge égare ! 
Multa fecísti tu, Dómine Deus meus, mirabília tua, et cogitatiónes tuas pro nobis: * non est qui símilis sit tibi.;Tu as multiplié, Seigneur, mon Dieu, tes merveilles et tes desseins en notre faveur : nul n'est comparable à toi.
Si nuntiáre et éloqui volúero, * multiplicabúntur super númerum.;"Je voudrais les publier et les proclamer ; ils surpassent tout récit. "
Sacrifícium et oblatiónem noluísti, * aures autem fodísti mihi.;"Tu ne désires ni sacrifice ni oblation, tu m'as percé les oreilles ;"
Holocáustum et pro peccáto non postulásti, * tunc dixi: «Ecce vénio.;"tu ne demandes ni holocauste ni victime expiatoire. Alors j'ai dit : "" Voici que je viens,"
In volúmine libri scriptum est de me. * Fácere voluntátem tuam,;avec le rouleau du livre écrit pour moi. Je veux faire ta volonté,
"Deus meus, vólui; * et lex tua in præcórdiis meis».";"ô mon Dieu, et ta loi est au fond de mon coeur. """
