HYMNUS_laudes;hy_Pergráta mundo núntiat;
ant1;"Benedixísti, Dómine, terram tuam; remisísti iniquitátem plebis tuæ.";Tu as béni, Seigneur, ta terre, tu a remis les péchés de ton peuple.
ant2;Anima mea desiderávit te in nocte, de mane vígilans ad te.;Mon âme t’a désiré pendant la nuit, et dès le matin, elle t’attend.
ant3;Illúmina, Dómine, vultum tuum super nos.;Illumine, Seigneur, ton visage sur nous.
LB_matin;LB_1 Io 4, 14-15;
RB_matin;"R/. Deus meus, adiútor meus,  * Et sperábo in eum. Deus meus. 
V/. Refúgium meum et liberátor meus.  * Et sperábo in eum. Glória Patri. Deus meus.";"R/. Mon Dieu, tu es mon secours, et j’espère en toi. Mon Dieu.
V/. Tu es mon refuge et mon libérateur. Gloire u Père. Mon Dieu."
benedictus;Eréxit nobis Dóminus cornu salútis, sicut locútus est per os prophetárum suórum.;Le Seigneur a érigé pour nous la corne du salut, comme il l’avait dit par la bouche de ses prophètes.
preces_matin;preces_XI;
oratio_laudes;Deus omnípotens, cuius est bona rerum et speciósa creátio, da nobis hunc diem in nómine tuo lætánter incípere, et in operósa tui fratrúmque dilectióne complére. Per Dóminum.;Dieu tout puissant, les bonnes choses et la beauté de la création t’appartiennent. Donne-nous de commencer ce jour joyeux en ton nom d'accomplir affectueusement ton service et celui de nos frères.
HYMNUS_tertiam;hy_Nunc_Sancte_nobis_Spíritus;
HYMNUS_sextam;hy_Rector_potens_verax_Deus;
HYMNUS_nonam;hy_Rerum_Deus_tenax_vigor;
ant4;Plenitúdo legis est diléctio.;La plenitude de la loi, c’est l’amour.
ant5;Memor esto congregatiónis tuæ, Dómine, quam possedísti ab inítio.;Souviens toi de ton peuple que tu as acquis aux jours anciens.
ant6;Exsúrge, Dómine, et iúdica causam tuam.;Lève toi, Seigneur, et défends ta cause.
LB_3;LB_Ier 22, 3;
RB_3;"V/. Dóminus iudicábit orbem terræ in iustítia.
R/. Iudicábit pópulos in æquitáte.
";"V/. Le Seigneur jugera toute la terre avec justice.
R/. Il jugera les peuples dans l’équité."
oratio_3;Omnípotens sempitérne Deus, qui Paráclitum Sanctum tuum hora tértia in Apóstolos effudísti, in nos quoque eúndem Spíritum caritátis emítte, ut fidéle tibi coram ómnibus homínibus testimónium præbeámus. Per Christum.;Dieu éternel et tout puissant, qui as répandu ton Esprit Saint Consolateur sur les Apôtres à la troisième heure, envoie-nous aussi  ce même Esprit de charité pour que fidèlement, devant tous les hommes, nous te rendions témoignage. Par Jésus, le Christ, notre Seigneur. Amen.
LB_6;LB_Deut 15, 7-8;
RB_6;"V/. Desidérium páuperum exaudísti, Dómine.
R/. Confirmábis cor eórum, inténdes aurem tuam.";"V/. Tu as exaucé le désir des pauvres, Seigneur.
R/. Tu as raffermi leur cœur, tu as tendu ton oreille."
oratio_6;Deus, qui Petro salvíficum tuum super gentes consílium revelásti, éffice benígnus, ut ópera nostra tibi grata reddántur, ac tuo dilectiónis salutísque propósito te donánte desérviant. Per Christum.;Dieu qui as révélé à Pierre ta volonté de sauver toutes les nations,  fais en sorte, dans ta bienveillance, que nos actions te soient agréables et servent au dessein d’amour et de salut que tu t’es donné. Par le Christ.
LB_9;LB_Prov 22, 22-23;
RB_9;"V/. Liberábit Dóminus páuperem, cui non erat adiútor.
R/. Et ánimas páuperum salvas fáciet.";"V/. Le Seigneur a libéré le pauvre, celui qui n’avait pas de secours.
R/. Et l’âme des pauvres a vu le salut."
oratio_9;Deus, qui Cornélio centurióni ángelum tuum misísti, ut viam ei salútis osténderet, da nobis, quæsumus, in salvatiónem ómnium libéntius operári, ut una cum eis, in Ecclésia tua, ad te perveníre possímus. Per Christum.;Dieu qui as envoyé ton ange au centurion Corneille pour lui montrer le chemin du salut, donne-nous, nous t’en supplions, de travailler au salut de tous: tous ensemble,  en ton Église, nous puissions  parvenir jusqu'à toi. Par Jésus, le Christ, notre Seigneur. Amen.
HYMNUS_vesperas;hy_Tellúris ingens cónditor;
ant7;Dóminus in circúitu pópuli sui.;Le Seigneur entoure son peuple.
ant8;Nisi efficiámini sicut párvuli, non intrábitis in regnum cælórum.;Si vous ne devenez pas comme des enfants, vous n’entrerez pas dans le royaume des cieux.
ant9;Fecísti nos, Dómine, regnum et sacerdótes Deo nostro.;Le Seigneur nous a faits rois et pretres de notre Dieu.
LB_soir;LB_Rom 12, 9-12;
RB_soir;"R/. In ætérnum, Dómine,  * Pérmanet verbum tuum. In ætérnum. 
V/. In sæculum sæculi véritas tua.  * Pérmanet verbum tuum. Glória Patri. In ætérnum.";"R/. Dans l’éternité, Seigneur, * ta parole demeure. Dans l’éternité.
V/. et ta vérité dans les siècles des siècles.  * Ta parole. Gloire au Père. Dans l’éternité."
magnificat;Exsúltet spíritus meus in Dómino Deo, salutári meo.;Mon esprit exsulte dans le Seigneur Dieu, mon salut.
oratio_vesperas;Ascéndat ad cleméntiam tuam nostra, Dómine, orátio vespertína, et descéndat super nos benedíctio tua, ut hic et in ætérnum, te auxiliánte, salvi esse mereámur. Per Dóminum.;Que notre prière du soir Seigneur, monte vers ta clémence, et que descende sur nous ta bénédiction, pour qu’ici et dans l’éternité, avec ton aide, nous méritions d’être sauvés.
preces_soir;preces_XII
