HYMNUS_laudes;hy_Optátus votis ómnium;;
ant1;Omnes gentes vénient et adorábunt coram te, Dómine, allelúia.;Toutes les nations viendront se prosterner devant toi, Seigneur, alléluia.;Ap XV 4
ant2;Regem in decóre suo vidébunt óculi nostri, allelúia.;Nos yeux contempleront le roi dans sa beauté, alléluia.;Is XXXIII 17
ant3;Vidébit omnis caro salutáre Dei nostri, allelúia.;Et toute chair verra le salut de Dieu, alléluia.;Luc III 6
LB_matin;LB_Rom 6, 8-11;;
RB_matin;"R/. Surréxit Dóminus de sepúlcro,* Allelúia, allelúia. Surréxit. 
V/. Qui pro nobis pepéndit in ligno. *Allelúia, allelúia. Glória Patri. Surréxit.";"R/. Le Seigneur s'est relevé du tombeau,* Alléluia, alléluia. Le Seigneur.
V/. Lui qui pour nous a pendu sur le bois. *Alléluia, alléluia. Gloire au Père. Le Seigneur.";
benedictus;Grátias Deo, qui dedit nobis victóriam per Dóminum nostrum Iesum Christum, allelúia.;Grâces soient rendues à Dieu, qui nous a donné la victoire par Notre-Seigneur Jésus-Christ, alléluia.;1 Cor XV 57
preces_matin;preces_XIII;;
oratio_laudes;Ecclésiæ tuæ, miséricors Deus, concéde propítius, ut, Sancto Spíritu congregáta, toto sit corde tibi devóta, et pura voluntáte concórdet. Per Dóminum.;Dieu miséricordieux, sois favorable à ton Eglise rassemblée par l’Esprit Saint, pour qu'elle te soit dévouée de tout son cœur et concorde d'un seul cœur dans une volonté pure.;
HYMNUS_tertiam;hy_Iam surgit hora tértia;;
HYMNUS_sextam;hy_Veníte, servi, súpplices;;
HYMNUS_nonam;hy_Hæc hora, quæ resplénduit;;
ant4;Allelúia, allelúia, allelúia.;Alléluia, alléluia, alléluia.;
ant5;Allelúia, allelúia, allelúia.;Alléluia, alléluia, alléluia.;
ant6;Allelúia, allelúia, allelúia.;Alléluia, alléluia, alléluia.;
LB_3;LB_Rom 4, 24-25;;
RB_3;"V/. Surréxit Dóminus vere, allelúia. 
R/. Et appáruit Simóni, allelúia.";"V/. Le Seigneur est vraiment ressuscité, alléluia.
R/. Et il est apparu à Simon, alléluia.";Luc XXIV 34
oratio_3;Ecclésiæ tuæ, miséricors Deus, concéde propítius, ut, Sancto Spíritu congregáta, toto sit corde tibi devóta, et pura voluntáte concórdet. Per Dóminum.;Dieu miséricordieux, sois favorable à ton Eglise rassemblée par l’Esprit Saint, pour qu'elle te soit dévouée de tout son cœur et concorde d'un seul cœur dans une volonté pure.;
LB_6;LB_1 Io 5, 5-6a;;
RB_6;"V/. Gavísi sunt discípuli, allelúia. 
R/. Viso Dómino, allelúia.";"V/. Les disciples furent remplis de joie, alléluia.
R/. En voyant le  Seigneur, alléluia.";Jean XX 20
oratio_6;Ecclésiæ tuæ, miséricors Deus, concéde propítius, ut, Sancto Spíritu congregáta, toto sit corde tibi devóta, et pura voluntáte concórdet. Per Dóminum.;Dieu miséricordieux, sois favorable à ton Eglise rassemblée par l’Esprit Saint, pour qu'elle te soit dévouée de tout son cœur et concorde d'un seul cœur dans une volonté pure.;
LB_9;LB_Eph 4, 23-24;;
RB_9;"V/. Mane nobíscum, Dómine, allelúia. 
R/. Quóniam advesperáscit, allelúia.";"V/. Reste avec nous, Seigneur, alléluia.
R/. Car le soir tombe, alléluia.";Luc XXIV 29
oratio_9;Ecclésiæ tuæ, miséricors Deus, concéde propítius, ut, Sancto Spíritu congregáta, toto sit corde tibi devóta, et pura voluntáte concórdet. Per Dóminum.;Dieu miséricordieux, sois favorable à ton Eglise rassemblée par l’Esprit Saint, pour qu'elle te soit dévouée de tout son cœur et concorde d'un seul cœur dans une volonté pure.;
HYMNUS_vesperas;hy_Veni, creátor Spíritus,;;
ant7;Tristítia vestra vertétur in gáudium, allelúia.;Votre affliction se changera en joie, alléluia.;Jean XVI 20
ant8;Sive vívimus sive mórimur, Dómini sumus, allelúia.;Que nous vivions, ou que nous mourrions, nous appartenons au Seigneur, alléluia.;Cf. Rom XIV 8
ant9;Ex ipso et per ipsum et in ipso sunt ómnia: ipsi glória in sæcula, allelúia.;De lui, par lui et pour lui sont toutes choses : à lui la gloire dans tous les siècles, alléluia.;Rom XI 36
LB_soir;LB_Hebr 7, 24-27;;
RB_soir;"R/. Spíritus Paráclitus, * Allelúia, allelúia. Spíritus. 
V/. Docébit vos ómnia. * Allelúia, allelúia. Glória Patri. Spíritus.";"R/. L'Esprit Paraclet, * Allelúia, allelúia. L'Esprit.
V/. Vous enseignera toutes choses. * Allelúia, allelúia. Gloire au Père. L'Esprit.";
magnificat;Christus vos baptizábit in Spíritu Sancto et igni, allelúia.;Le Christ vous baptisera dans l'Esprit-Saint et le feu, alléluia.;Lc III 16 et Mt III 11
oratio_vesperas;Ecclésiæ tuæ, miséricors Deus, concéde propítius, ut, Sancto Spíritu congregáta, toto sit corde tibi devóta, et pura voluntáte concórdet. Per Dóminum.;Dieu miséricordieux, sois favorable à ton Eglise rassemblée par l’Esprit Saint, pour qu'elle te soit dévouée de tout son cœur et concorde d'un seul cœur dans une volonté pure.;
preces_soir;preces_XIV;
