HYMNUS_laudes;hy_Ætérne_rerum_cónditor;
ant1;Mirábilis in altis Dóminus, allelúia.;Le Seigneur est grand dans les hauteurs, alléluia.
ant2;Laudábilis es, Dómine, et superexaltátus in sæcula, allelúia.;Le Seigneur est loué, et exalté dans les siècles, alleluia.
ant3;Laudáte Dóminum de cælis, allelúia.;Les fils de Sion exultent en leur roi, alleluia.
LB_matin;LB_Ez 37, 12b-14;
RB_matin;"R/. Christe, Fili Dei vivi,  * Miserére nobis. Christe. 
V/. Qui sedes ad déxteram Patris.  * Miserére nobis. Glória Patri. Christe.";"R/. O Christ, Fils du Dieu vivant,  * Prends pitié de nous. O Christ. 
V/. Toi qui sièges à la droite du Père.  * Prends pitié de nous. Gloire au Père. O Christ."
benedictus;<i>Antiphona propria.</i>;<i>Antienne propre</i>
oratio_laudes;<i>Oratio propria</i>;<i>Oraison propre</i>
preces_matin;preces_II;
HYMNUS_tertiam;hy_Nunc_Sancte_nobis_Spíritus;
HYMNUS_sextam;hy_Rector_potens_verax_Deus;
HYMNUS_nonam;hy_Rerum_Deus_tenax_vigor;
ant4;De tribulatióne invocávi Dóminum, et exaudívit me, allelúia.;Dans la difficulté, j’ai invoqué le Seigneur, et il m’a exaucé, alléluia.
ant5;Déxtera Dómini exaltávit me, allelúia.;La droite du Seigneur m’a exalté, alléluia.
ant6;Deus Dóminus illúxit nobis, allelúia.;Le Seigneur Dieu nous a illuminés, alléluia.
LB_3;LB_Rom 8, 15-16;Lecture brève (1 Io 4, 16)
RB_3;"V/. Apud te, Dómine, est fons vitæ.
R/. Et in lúmine tuo vidébimus lumen.";"V/. Devant toi, Seigneur, est la source de la vie.
R/. Et dans ta lumière, nous verrons la lumière."
oratio_3;<i>Oratio propria</i>;<i>Oraison propre</i>
LB_6;LB_Rom 8, 22-23;
RB_6;"V/. Bénedic, ánima mea, Dómino.
R/. Qui rédimit de intéritu vitam tuam.";"V/. Bénis le Seigneur, mon âme.
R/. C'est lui qui délivre ta vie de la fosse."
oratio_6;<i>Oratio propria</i>;<i>Oraison propre</i>
LB_9;LB_2 Tim 1, 9;
RB_9;"V/. Dedúxit eos Dóminus in spe, et non timuérunt.
R/. Indúxit eos in fines sanctificatiónis suæ.";"V/. Le Seigneur nous conduit dans l’espérance, et non ne craindrons pas.
R/. Il nous mène vers la sanctification."
oratio_9;<i>Oratio propria</i>;<i>Oraison propre</i>
HYMNUS_vesperas;hy_Lucis_creátor_óptime;
ant7;Dixit Dóminus Dómino meo: Sede a dextris meis, allelúia.;Le Seigneur a dit a mon seigneur, siège à ma droite, alléluia.
ant8;Memóriam fecit mirabílium suórum, miserátor Dóminus, allelúia.;"Il a laissé un souvenir de ses merveilles; Le Seigneur est miséricordieux, alléluia."
ant9;Regnávit Dóminus Deus noster omnípotens, allelúia.;Le Seigneur règne, notre Dieu tout puissant, alléluia.
LB_soir;LB_1 Petr 1, 3-5;
RB_soir;R/. Benedíctus es, Dómine,  * In firmaménto cæli. Benedíctus. V/. Et laudábilis et gloriósus in sæcula.  * In firmaménto cæli. Glória Patri. Benedíctus.;R/. Tu es béni, Seigneur,  * Au firmament du ciel. Tu es béni. V/. Digne d'être loué et glorifié dans les siècles. Au firmament. Gloire au Père. Tu es.
magnificat;<i>Antiphona propria.</i>;<i>Antienne propre</i>
oratio_vesperas;<i>Oratio propria</i>;<i>Oraison propre</i>
preces_soir;preces_III
