HYMNUS_laudes;hy_Aurora lucis rutilat;;
ant1;Apud te, Dómine, est fons vitæ, allelúia.;Auprès de toi, Seigneur, est la source de la vie, alléluia.;Ps XXXVI 10
ant2;Misísti Spíritum tuum, Dómine, et creáta sunt, allelúia.;Tu as envoyé ton esprit, et tout a été créé, alléluia.;Jud XVI 17
ant3;Rex omnis terræ Deus, psállite sapiénter, allelúia.;"Dieu est roi de toute la terre;  chantez un cantique de louange, alléluia.";Ps XLVII 8
LB_matin;LB_Rom 6, 8-11;;
RB_matin;"R/. Surréxit Dóminus de sepúlcro,* Allelúia, allelúia. Surréxit. 
V/. Qui pro nobis pepéndit in ligno. *Allelúia, allelúia. Glória Patri. Surréxit.";"R/. Le Seigneur s'est relevé du tombeau,* Alléluia, alléluia. Le Seigneur.
V/. Lui qui pour nous a pendu sur le bois. *Alléluia, alléluia. Gloire au Père. Le Seigneur.";
benedictus;Ego sum vitis vera, allelúia, et vos pálmites mei, allelúia.;Je suis la vraie vigne, alléluia, vous êtes mes sarments, alléluia.;Cf. Jn XV 5
preces_matin;preces_XIII;;
oratio_laudes;Deus, innocéntiæ restitútor et amátor, dírige ad te tuórum corda famulórum, ut, quos de incredulitátis ténebris liberásti, numquam a tuæ veritátis luce discédant. Per Dóminum.;Ô Dieu, qui rétablis et qui aimes notre innocence, ordonne à toi les cœurs de tes serviteurs, afin que ceux que tu as libérés des ténèbres de l’incrédulité ne se séparent jamais de la lumière ta vérité.;
HYMNUS_tertiam;hy_Iam surgit hora tértia;;
HYMNUS_sextam;hy_Veníte, servi, súpplices;;
HYMNUS_nonam;hy_Hæc hora, quæ resplénduit;;
ant4;Allelúia, allelúia, allelúia.;Alléluia, alléluia, alléluia.;
ant5;Allelúia, allelúia, allelúia.;Alléluia, alléluia, alléluia.;
ant6;Allelúia, allelúia, allelúia.;Alléluia, alléluia, alléluia.;
LB_3;LB_Rom 4, 24-25;;
RB_3;"V/. Surréxit Dóminus vere, allelúia. 
R/. Et appáruit Simóni, allelúia.";"V/. Le Seigneur est vraiment ressuscité, alléluia. 
R/. Et il est apparu à Simon, alléluia.";Luc XXIV 34
oratio_3;Deus, innocéntiæ restitútor et amátor, dírige ad te tuórum corda famulórum, ut, quos de incredulitátis ténebris liberásti, numquam a tuæ veritátis luce discédant. Per Dóminum.;Ô Dieu, qui rétablis et qui aimes notre innocence, ordonne à toi les cœurs de tes serviteurs, afin que ceux que tu as libérés des ténèbres de l’incrédulité ne se séparent jamais de la lumière ta vérité.;
LB_6;LB_1 Io 5, 5-6a;;
RB_6;"V/. Gavísi sunt discípuli, allelúia. 
R/. Viso Dómino, allelúia.";"V/. Les disciples furent remplis de joie, alléluia. 
R/. En voyant le  Seigneur, alléluia.";Jn XX 20
oratio_6;Deus, innocéntiæ restitútor et amátor, dírige ad te tuórum corda famulórum, ut, quos de incredulitátis ténebris liberásti, numquam a tuæ veritátis luce discédant. Per Dóminum.;Ô Dieu, qui rétablis et qui aimes notre innocence, ordonne à toi les cœurs de tes serviteurs, afin que ceux que tu as libérés des ténèbres de l’incrédulité ne se séparent jamais de la lumière ta vérité.;
LB_9;LB_Eph 4, 23-24;;
RB_9;"V/. Mane nobíscum, Dómine, allelúia. 
R/. Quóniam advesperáscit, allelúia.";"V/. Reste avec nous, Seigneur, alléluia. 
R/. Car le soir tombe, alléluia.";Luc XXIV 29
oratio_9;Deus, innocéntiæ restitútor et amátor, dírige ad te tuórum corda famulórum, ut, quos de incredulitátis ténebris liberásti, numquam a tuæ veritátis luce discédant. Per Dóminum.;Ô Dieu, qui rétablis et qui aimes notre innocence, ordonne à toi les cœurs de tes serviteurs, afin que ceux que tu as libérés des ténèbres de l’incrédulité ne se séparent jamais de la lumière ta vérité.;
HYMNUS_vesperas;hy_Ad cenam Agni próvidi;;
ant7;Hunc príncipem et salvatórem Deus exaltávit déxtera sua, allelúia.;Dieu l'a élevé par sa droite comme chef et sauveur, alléluia.;Ac V 31
ant8;Credo vidére bona Dómini in terra vivéntium, allelúia.;Je crois que je verrai la bonté du Seigneur sur la terre des vivants, alléluia.;Ps XXVII 13
ant9;Ex ipso et per ipsum et in ipso sunt ómnia: ipsi glória in sæcula, allelúia.;De lui, par lui et pour lui sont toutes choses. A lui la gloire dans tous les siècles, alléluia.;Rom XI 36
LB_soir;LB_Hebr 7, 24-27;;
RB_soir;"R/. Gavísi sunt discípuli, *Allelúia, allelúia. Gavísi. 
V/. Viso Dómino. * Allelúia, allelúia. Glória Patri. Gavísi.";"R/. Les disciples furent emplis de joie, *Alléluia, alléluia. Les disciples. 
V/. En voyant le Seigneur. * Alléluia, alléluia. Gloire au Père. Les disciples.";Jn XX 20
magnificat;Si manséritis in me, et verba mea in vobis mánserint, quodcúmque petiéritis fiet vobis, allelúia.;Si vous demeurez en moi, et que mes paroles demeurent en vous, vous demanderez ce que vous voudrez,  et cela vous sera accordé, alléluia.;Jn XV 7
oratio_vesperas;Deus, innocéntiæ restitútor et amátor, dírige ad te tuórum corda famulórum, ut, quos de incredulitátis ténebris liberásti, numquam a tuæ veritátis luce discédant. Per Dóminum.;Ô Dieu, qui rétablis et qui aimes notre innocence, ordonne à toi les cœurs de tes serviteurs, afin que ceux que tu as libérés des ténèbres de l’incrédulité ne se séparent jamais de la lumière ta vérité.;
preces_soir;preces_XIV
