HYMNUS_laudes;hy_Splendor_patérnæ_glóriæ;
ant1;Ad te orábo, Dómine, mane exáudies vocem meam.;Vers toi je prie, Seigneur, exauce ma demande au matin.
ant2;Laudámus nomen tuum ínclitum, Deus noster.;Nous louons ton nom glorieux, notre Dieu.
ant3;Adoráte Dóminum in aula sancta eius.;Adorez le Seigneur dans son saint temple.
LB_matin;LB_2Th3.10b-13;
RB_matin;"R/. Benedíctus Dóminus  * A sæculo et usque in sæculum. Benedíctus.
V/. Qui facit mirabília solus.  * A sæculo et usque in sæculum. Glória Patri. ";"R/. Le Seigneur est béni * dans les siècles des siècles.
V/. Lui seul a fait des merveilles. * dans les siècles des siècles. Gloire au Père."
benedictus;Benedíctus Dóminus Deus noster.;Béni soit le Seigneur notre Dieu.
preces_matin;preces_IX;
oratio_laudes;Actiónes nostras, quæsumus, Dómine, aspirándo præveni et adiuvándo proséquere, ut cuncta nostra operátio a te semper incípiat, et per te coepta finiátur. Per Dóminum.;Que ta grâce inspire notre action, Seigneur, et la soutienne jusqu'au bout, pour que toutes nos activités prennent leur source en toi et reçoivent de toi leur achèvement. Par Jésus Christ.
HYMNUS_tertiam;hy_Nunc_Sancte_nobis_Spíritus;
HYMNUS_sextam;hy_Rector_potens_verax_Deus;
HYMNUS_nonam;hy_Rerum_Deus_tenax_vigor;
ant4;Lex Dómini lætíficat corda et illúminat óculos.;La loi du Seigneur réjouit et illumine les yeux.
ant5;Exsúrget Dóminus iudicáre pópulos in iustítia.;Le Seigneur est ressucité pour juger les peuples dans la justice.
ant6;Deus iudex iustus et fortis, qui salvos facit rectos corde.;Dieu, juge juste et fort, qui sauve les cœurs droits.
LB_3;LB_Rom 13, 8. 10;
RB_3;"V/. Adiútor meus esto, ne me reícias.
R/. Neque derelínquas me, Deus salútis meæ.";"V/. Tu es mon secours, Seigneur, ne me rejette pas.
R/. Et ne m’abandonne pas, Dieu, mon Salut."
oratio_3;Deus, Pater óptime, qui labórem homínibus ita dedísti, ut mútua semper arte ad altióra profícerent, præsta, quæsumus, sic nos iúgiter operári, ut filiórum in te spíritu et fratérna in omnes caritáte vivámus. Per Christum.;Dieu, Père très bon, toi qui as confié la terre aux hommes pour qu'ils la gardent et la travaillent, pour qu'ils puissent progresser en s'entraidant, donne-nous de mener nos travaux avec un esprit filial envers toi et un esprit fraternel envers tous. Par le Christ, notre Seigneur. Amen.
LB_6;LB_Iac 1, 19b-20. 26;
RB_6;"V/. Benedícam Dóminum in omni témpore.
R/. Semper laus eius in ore meo";"V/. Que le Seigneur soit béni en tout temps.
R/. Sa louange est toujours dans ma bouche."
oratio_6;Deus, qui messis ac víneæ dóminus es et custos, quique offícia tríbuis et iusta stipéndia meritórum, fac nos diéi pondus ita portáre, ut nihil umquam de tuis plácitis conquerámur. Per Christum.;Maître de la vigne et de la moisson, toi qui répartis les tâches et donnes le-vrai salaire, aide-nous à porter le poids du jour sans murmurer contre ta volonté. Par le Christ.
LB_9;LB_1 Petr 1, 17b. 18a. 19;
RB_9;"V/. Rédime me, Dómine, et miserére mei.
R/. In ecclésiis benedícam Dómino.";"V/. Rachète moi, Seigneur, et prends pitié de moi.
R/. Je te bénirai dans l’assemblée, Seigneur."
oratio_9;Deus, qui nos ádvocas illa hora, qua ad templum ascendébant Apóstoli, præsta, ut orátio, quam in nómine Iesu sincéra tibi mente persólvimus, ómnibus nomen illud invocántibus salútem eius váleat impetráre. Per Christum.;Dieu qui nous invites, à nous réunir près de toi comme les Apôtres qui montaient au Temple à la neuvième heure. Que notre prière faite au nom de Jésus appelle ton salut sur tous ceux qui invoquent son nom. Par le Christ.
HYMNUS_vesperas;hy_Imménse cæli cónditor;
ant7;Oculi Dómini in páuperem respíciunt.;Les yeux du Seigneur se tournent vers les pauvres.
ant8;Beáti mundo corde, quóniam ipsi Deum vidébunt.;Heureux les cœurs purs, car ils verront Dieu.
ant9;In Fílio suo elégit nos Deus in adoptiónem filiórum.;En son Fils, Dieu nous a choisis comme fils adoptifs.
LB_soir;LB_Col 1, 9b-11;
RB_soir;"R/. Sana ánimam meam,  * Quia peccávi tibi. Sana. 
V/. Ego dixi: Dómine, miserére mei.  * Quia peccávi tibi. Glória Patri. Sana.";"R/. Guéris mon âme, car j’ai peché contre toi.
V/. Je dis : Seigneur, prends pitié de moi. Car j’ai pêché contre toi. Gloire au Père."
magnificat;Magníficat ánima mea Dóminum, quia respéxit Deus humilitátem meam.;Mon âme exalte le Seigneur, car il s’est penché sur mon humilité.
oratio_vesperas;Magníficet te, Dómine, hæc nostræ servitútis proféssio, ut qui propter nostram salútem humilitátem Maríæ Vírginis respexísti, ad plenitúdinem redemptiónis nos fácias exaltári. Per Dóminum.;Que te magnifie, Seigneur, la proclamation de notre servitude, pour que, toi qui, pour notre salut, t'es penché sur Marie, ton humble servante, tu nous éleves à la plénitude de la rédemption. 
preces_soir;preces_X
