ora_coll;Da, quaesumus, omnípotens Deus, hanc tuis fidélibus voluntátem, ut, Christo tuo veniénti iustis opéribus occurréntes, eius déxterae sociáti, regnum mereántur possidére caeléste. Per Dóminum.;Donne à tes fidèles, Dieu tout-puissant, d'aller avec courage sur les chemins de la justice à la rencontre du Seigneur, pour qu'ils soient appelés, lors du jugement, à entrer en possession du royaume des cieux.
ora_secr;Súscipe, quaesumus, Dómine, múnera quae de tuis offérimus colláta benefíciis, et, quod nostrae devotióni concédis éffici temporáli, tuae nobis fiat praemium redemptiónis aetérnae. Per Christum.;"Seigneur, nous ne pourrons jamais t'offrir que les biens venus de toi : accepte ceux que nous t'apportons ; et puisque c'est toi qui nous donnes maintenant de célébrer l'eucharistie, fais qu'elle soit pour nous le gage du salut éternel."
ora_post;Prosint nobis, quaesumus, Dómine, frequentáta mystéria, quibus nos, inter praetereúntia ambulántes, iam nunc instítuis amáre caeléstia et inhaerére mansúris. Per Christum.;Fais fructifier en nous, Seigneur, l'eucharistie qui nous a rassemblés : c'est par elle que tu formes dès maintenant, à travers la vie de ce monde, l'amour dont nous t'aimerons éternellement.
LM_1_A;LM_Is 2,1-5;
LM_2_A;LM_Rm 13,11-14a;
LM_3_A;LM_Mt 24,37-44;
LM_1_B;LM_Is 63,16-17.19.64,2-7;
LM_2_B;LM_1Co 1,3-9;
LM_3_B;LM_Mc 13,33-37;
LM_1_C;LM_Jr 33,14-16;
LM_2_C;LM_1Th 3,12-4,2;
LM_3_C;LM_Lc 21,25-28.34-36;
